Year,Month,Day,Hour,SOLAR_KampongChhnang,SOLAR_KampongSpeu
2016,3,10,15,39.558078144748904,45.20923216542731
2016,3,10,16,23.141037403870065,26.44689989013721
2016,3,10,17,4.49485758763746,5.136980100157097
2016,3,10,18,0.0,0.0
2016,3,10,19,0.0,0.0
2016,3,10,20,0.0,0.0
2016,3,10,21,0.0,0.0
2016,3,10,22,0.0,0.0
2016,3,10,23,0.0,0.0
2016,3,11,0,0.0,0.0
2016,3,11,1,0.0,0.0
2016,3,11,2,0.0,0.0
2016,3,11,3,0.0,0.0
2016,3,11,4,0.0,0.0
2016,3,11,5,0.0,0.0
2016,3,11,6,8.85289052932115,10.092088219109389
2016,3,11,7,49.529081146442415,56.430408261000274
2016,3,11,8,89.56537666831878,101.95910369410511
2016,3,11,9,108.83450533260533,123.58895121803275
2016,3,11,10,56.81908704006157,64.93609947435608
2016,3,11,11,59.82939697742001,68.37645368848001
2016,3,11,12,60.715758071945615,69.38943779650926
2016,3,11,13,59.0208206713768,67.45236648157349
2016,3,11,14,52.18501385202144,59.64001583088164
2016,3,11,15,40.369942810565234,46.13707749778883
2016,3,11,16,22.798362687165106,26.055271642474402
2016,3,11,17,4.279427396342957,4.890774167249094
2016,3,11,18,0.0,0.0
2016,3,11,19,0.0,0.0
2016,3,11,20,0.0,0.0
2016,3,11,21,0.0,0.0
2016,3,11,22,0.0,0.0
2016,3,11,23,0.0,0.0
2016,3,12,0,0.0,0.0
2016,3,12,1,0.0,0.0
2016,3,12,2,0.0,0.0
2016,3,12,3,0.0,0.0
2016,3,12,4,0.0,0.0
2016,3,12,5,0.0,0.0
2016,3,12,6,9.23385994658107,10.526036414244892
2016,3,12,7,50.27605353132532,57.279519000044154
2016,3,12,8,90.50819631276671,103.02535387414132
2016,3,12,9,110.09148345749712,124.97947839720126
2016,3,12,10,54.603793304041716,62.40433520461911
2016,3,12,11,57.356676149246915,65.55048702771076
2016,3,12,12,58.113074055969676,66.41494177825106
2016,3,12,13,57.01324617406973,65.15799562750826
2016,3,12,14,50.598580164589336,57.826948759530666
2016,3,12,15,40.03410016607098,45.753257332652545
2016,3,12,16,23.761834898541473,27.156382741190257
2016,3,12,17,4.909280497637619,5.610606283014422
2016,3,12,18,0.0,0.0
2016,3,12,19,0.0,0.0
2016,3,12,20,0.0,0.0
2016,3,12,21,0.0,0.0
2016,3,12,22,0.0,0.0
2016,3,12,23,0.0,0.0
2016,3,13,0,0.0,0.0
2016,3,13,1,0.0,0.0
2016,3,13,2,0.0,0.0
2016,3,13,3,0.0,0.0
2016,3,13,4,0.0,0.0
2016,3,13,5,0.0,0.0
2016,3,13,6,9.740050170850969,11.102303440394715
2016,3,13,7,52.07516799646089,59.322333721967865
2016,3,13,8,91.0047757818484,103.58194865871366
2016,3,13,9,107.49813100516299,122.04047002849632
2016,3,13,10,58.30384890210216,66.63297017383104
2016,3,13,11,61.21287756047938,69.95757435483357
2016,3,13,12,60.7542816817935,69.43346477919256
2016,3,13,13,60.76294295119785,69.44336337279755
2016,3,13,14,53.15730553833143,60.75120632952162
2016,3,13,15,40.63874952380469,46.44428517006249
2016,3,13,16,23.65332724561638,27.03237399499015
2016,3,13,17,4.934371122071945,5.639281282367937
2016,3,13,18,0.0,0.0
2016,3,13,19,0.0,0.0
2016,3,13,20,0.0,0.0
2016,3,13,21,0.0,0.0
2016,3,13,22,0.0,0.0
2016,3,13,23,0.0,0.0
2016,3,14,0,0.0,0.0
2016,3,14,1,0.0,0.0
2016,3,14,2,0.0,0.0
2016,3,14,3,0.0,0.0
2016,3,14,4,0.0,0.0
2016,3,14,5,0.0,0.0
2016,3,14,6,10.113633803564806,11.527646291916325
2016,3,14,7,53.08518503327186,60.46817356598701
2016,3,14,8,93.10461129132149,105.95097109255761
2016,3,14,9,109.60760311137518,124.35580712516762
2016,3,14,10,53.88941210699311,61.587899550849265
2016,3,14,11,56.92404355977605,65.05604978260122
2016,3,14,12,57.95630102421717,66.23577259910535
2016,3,14,13,56.835754312950726,64.9551477862294
2016,3,14,14,49.82547307824809,56.94339780371211
2016,3,14,15,39.52487963438144,45.171291010721646
2016,3,14,16,23.817666134525755,27.220189868029436
2016,3,14,17,4.888287276415224,5.586614030188828
2016,3,14,18,0.0,0.0
2016,3,14,19,0.0,0.0
2016,3,14,20,0.0,0.0
2016,3,14,21,0.0,0.0
2016,3,14,22,0.0,0.0
2016,3,14,23,0.0,0.0
2016,3,15,0,0.0,0.0
2016,3,15,1,0.0,0.0
2016,3,15,2,0.0,0.0
2016,3,15,3,0.0,0.0
2016,3,15,4,0.0,0.0
2016,3,15,5,0.0,0.0
2016,3,15,6,9.087044878538583,10.35966657001024
2016,3,15,7,48.34858228675381,55.08798967678969
2016,3,15,8,88.94639981158245,101.24028712782446
2016,3,15,9,106.84871157696051,121.2536712970012
2016,3,15,10,57.12929620162513,65.29062423042872
2016,3,15,11,59.6219205183413,68.13933773524718
2016,3,15,12,60.02633439283412,68.60152502038186
2016,3,15,13,57.7334370677593,65.98107093458206
2016,3,15,14,50.975958958986354,58.25823881027013
2016,3,15,15,40.17238557069238,45.911297795077
2016,3,15,16,23.86627198882301,27.27573941579773
2016,3,15,17,5.151935572680274,5.887926368777456
2016,3,15,18,0.0,0.0
2016,3,15,19,0.0,0.0
2016,3,15,20,0.0,0.0
2016,3,15,21,0.0,0.0
2016,3,15,22,0.0,0.0
2016,3,15,23,0.0,0.0
2016,3,16,0,0.0,0.0
2016,3,16,1,0.0,0.0
2016,3,16,2,0.0,0.0
2016,3,16,3,0.0,0.0
2016,3,16,4,0.0,0.0
2016,3,16,5,0.0,0.0
2016,3,16,6,11.055087985261206,12.599334078091047
2016,3,16,7,54.97419673926038,62.612118169868886
2016,3,16,8,94.49509882290309,107.51529413848822
2016,3,16,9,108.43380814833928,122.98443802933
2016,3,16,10,54.55352144683364,62.346881653524164
2016,3,16,11,58.112816001606824,66.41464685897922
2016,3,16,12,59.77361089512506,68.31269816585719
2016,3,16,13,59.44453947368711,67.9366165413567
2016,3,16,14,53.22337464752105,60.826713882881194
2016,3,16,15,40.85133971899887,46.687245393141566
2016,3,16,16,23.480647771510668,26.83502602458362
2016,3,16,17,4.822984129321418,5.511981862081622
2016,3,16,18,0.0,0.0
2016,3,16,19,0.0,0.0
2016,3,16,20,0.0,0.0
2016,3,16,21,0.0,0.0
2016,3,16,22,0.0,0.0
2016,3,16,23,0.0,0.0
2016,3,17,0,0.0,0.0
2016,3,17,1,0.0,0.0
2016,3,17,2,0.0,0.0
2016,3,17,3,0.0,0.0
2016,3,17,4,0.0,0.0
2016,3,17,5,0.0,0.0
2016,3,17,6,10.170546917410512,11.593248117522453
2016,3,17,7,52.51395113096541,59.817747111980616
2016,3,17,8,91.91953055954613,104.59258903712062
2016,3,17,9,106.24577943207538,120.49935925750228
2016,3,17,10,55.293086102506486,63.192098402864566
2016,3,17,11,58.24944947124811,66.5707993957121
2016,3,17,12,58.60194065633542,66.97364646438334
2016,3,17,13,55.51652241004051,63.44745418290344
2016,3,17,14,48.98542259727874,55.98334011117571
2016,3,17,15,39.29277050457204,44.906023433796626
2016,3,17,16,24.155581970346127,27.606379394681287
2016,3,17,17,5.419553695489756,6.193775651988293
2016,3,17,18,0.0,0.0
2016,3,17,19,0.0,0.0
2016,3,17,20,0.0,0.0
2016,3,17,21,0.0,0.0
2016,3,17,22,0.0,0.0
2016,3,17,23,0.0,0.0
2016,3,18,0,0.0,0.0
2016,3,18,1,0.0,0.0
2016,3,18,2,0.0,0.0
2016,3,18,3,0.0,0.0
2016,3,18,4,0.0,0.0
2016,3,18,5,0.0,0.0
2016,3,18,6,11.867725440312086,13.524258213874123
2016,3,18,7,56.632991499965165,64.49301860994188
2016,3,18,8,95.27549156782429,108.38332004722054
2016,3,18,9,107.52483485731274,121.88596195793197
2016,3,18,10,53.35731925054031,60.979793429188916
2016,3,18,11,56.35536197169672,64.40612796765338
2016,3,18,12,57.02417886921082,65.17049013624094
2016,3,18,13,59.22943241344452,67.69077990107944
2016,3,18,14,52.154514952256946,59.6051599454365
2016,3,18,15,40.54568950708283,46.337930865237524
2016,3,18,16,23.835367075573874,27.240419514941575
2016,3,18,17,5.045301366575382,5.766058704657579
2016,3,18,18,0.0,0.0
2016,3,18,19,0.0,0.0
2016,3,18,20,0.0,0.0
2016,3,18,21,0.0,0.0
2016,3,18,22,0.0,0.0
2016,3,18,23,0.0,0.0
2016,3,19,0,0.0,0.0
2016,3,19,1,0.0,0.0
2016,3,19,2,0.0,0.0
2016,3,19,3,0.0,0.0
2016,3,19,4,0.0,0.0
2016,3,19,5,0.0,0.0
2016,3,19,6,11.20716008807463,12.773320378932166
2016,3,19,7,54.38363994000346,61.94001091517318
2016,3,19,8,93.47052390544765,106.3380205116501
2016,3,19,9,106.25316037764054,120.44090393431028
2016,3,19,10,54.22780247599821,61.97463140114082
2016,3,19,11,56.557542798334616,64.63719176952529
2016,3,19,12,56.242638641309284,64.27730130435346
2016,3,19,13,51.80493085193427,59.205635259353464
2016,3,19,14,46.234637485363706,52.83958569755852
2016,3,19,15,37.24889466540433,42.57016533189067
2016,3,19,16,23.8766719730058,27.28762511200663
2016,3,19,17,6.133330136232521,7.009520155694308
2016,3,19,18,0.0,0.0
2016,3,19,19,0.0,0.0
2016,3,19,20,0.0,0.0
2016,3,19,21,0.0,0.0
2016,3,19,22,0.0,0.0
2016,3,19,23,0.0,0.0
2016,3,20,0,0.0,0.0
2016,3,20,1,0.0,0.0
2016,3,20,2,0.0,0.0
2016,3,20,3,0.0,0.0
2016,3,20,4,0.0,0.0
2016,3,20,5,0.0,0.0
2016,3,20,6,13.035289474895531,14.852740104777759
2016,3,20,7,58.773559023556516,66.92041722086842
2016,3,20,8,97.0214034299072,110.3431469850252
2016,3,20,9,107.1694156113747,121.4023458924267
2016,3,20,10,51.95032630612212,59.371801492710986
2016,3,20,11,54.707172619817236,62.52248299407685
2016,3,20,12,54.98349813877978,62.83828358717689
2016,3,20,13,54.116360456676915,61.84726909334504
2016,3,20,14,48.281180583984195,55.178492095981944
2016,3,20,15,38.718560282570465,44.24978318008053
2016,3,20,16,24.358988109271483,27.83884355345312
2016,3,20,17,6.001675994743525,6.859058279706886
2016,3,20,18,0.0,0.0
2016,3,20,19,0.0,0.0
2016,3,20,20,0.0,0.0
2016,3,20,21,0.0,0.0
2016,3,20,22,0.0,0.0
2016,3,20,23,0.0,0.0
2016,3,21,0,0.0,0.0
2016,3,21,1,0.0,0.0
2016,3,21,2,0.0,0.0
2016,3,21,3,0.0,0.0
2016,3,21,4,0.0,0.0
2016,3,21,5,0.0,0.0
2016,3,21,6,12.10002847618589,13.78951002712085
2016,3,21,7,56.519270656904474,64.36150161294525
2016,3,21,8,94.50887676110135,107.49525360864509
2016,3,21,9,105.10740401374575,119.06989694918701
2016,3,21,10,53.336993418204784,60.95656390651976
2016,3,21,11,55.972946244073626,63.969081421798414
2016,3,21,12,55.961820060707005,63.95636578366514
2016,3,21,13,53.06491394677039,60.645615939166156
2016,3,21,14,47.671705046137845,54.48194862415754
2016,3,21,15,38.28301452325863,43.75201659800986
2016,3,21,16,24.358847817273997,27.838683219741707
2016,3,21,17,6.134835531758835,7.011240607724383
2016,3,21,18,0.0,0.0
2016,3,21,19,0.0,0.0
2016,3,21,20,0.0,0.0
2016,3,21,21,0.0,0.0
2016,3,21,22,0.0,0.0
2016,3,21,23,0.0,0.0
2016,3,22,0,0.0,0.0
2016,3,22,1,0.0,0.0
2016,3,22,2,0.0,0.0
2016,3,22,3,0.0,0.0
2016,3,22,4,0.0,0.0
2016,3,22,5,0.0,0.0
2016,3,22,6,12.343617782112704,14.066838779378564
2016,3,22,7,56.59634472704439,64.44778294860905
2016,3,22,8,94.3107080353986,107.26332146726277
2016,3,22,9,104.3196117248206,118.14883855052278
2016,3,22,10,53.26676267816065,60.87630020361217
2016,3,22,11,55.81940535077727,63.79360611517402
2016,3,22,12,55.731049771946616,63.69262831079613
2016,3,22,13,56.38492518274759,64.43991449456867
2016,3,22,14,50.2814562616737,57.46452144191281
2016,3,22,15,40.19131271999002,45.932928822845746
2016,3,22,16,24.599202800872753,28.11337462956887
2016,3,22,17,5.752630894538749,6.5744353080442846
2016,3,22,18,0.0,0.0
2016,3,22,19,0.0,0.0
2016,3,22,20,0.0,0.0
2016,3,22,21,0.0,0.0
2016,3,22,22,0.0,0.0
2016,3,22,23,0.0,0.0
2016,3,23,0,0.0,0.0
2016,3,23,1,0.0,0.0
2016,3,23,2,0.0,0.0
2016,3,23,3,0.0,0.0
2016,3,23,4,0.0,0.0
2016,3,23,5,0.0,0.0
2016,3,23,6,10.550141237652381,12.02678279848484
2016,3,23,7,51.155554175338864,58.27118401039851
2016,3,23,8,88.12683511338224,100.26469101863375
2016,3,23,9,99.91325029310342,113.2245031189984
2016,3,23,10,57.417289267483966,65.61975916283882
2016,3,23,11,60.177777384258235,68.77460272486655
2016,3,23,12,60.6738436752629,69.3415356288719
2016,3,23,13,59.54650064490755,68.05314359418006
2016,3,23,14,53.28344390149729,60.89536445885405
2016,3,23,15,41.23560465995468,47.12640532566249
2016,3,23,16,23.880778339548264,27.29231810234088
2016,3,23,17,5.112097140792076,5.842396732333802
2016,3,23,18,0.0,0.0
2016,3,23,19,0.0,0.0
2016,3,23,20,0.0,0.0
2016,3,23,21,0.0,0.0
2016,3,23,22,0.0,0.0
2016,3,23,23,0.0,0.0
2016,3,24,0,0.0,0.0
2016,3,24,1,0.0,0.0
2016,3,24,2,0.0,0.0
2016,3,24,3,0.0,0.0
2016,3,24,4,0.0,0.0
2016,3,24,5,0.0,0.0
2016,3,24,6,8.872297640815507,10.117089120117152
2016,3,24,7,44.141287725652674,50.302312910283284
2016,3,24,8,79.29081257454952,90.25725020359111
2016,3,24,9,93.28481769966255,105.81682085699782
2016,3,24,10,62.13537115136307,71.01185274441492
2016,3,24,11,64.73354960966529,73.9811995539032
2016,3,24,12,64.4146544753168,73.61674797179062
2016,3,24,13,59.70097336003746,68.2296838400428
2016,3,24,14,52.57128279602798,60.08146605260342
2016,3,24,15,41.11426606946315,46.98773265081503
2016,3,24,16,24.61106626481032,28.126932874068938
2016,3,24,17,5.762269285773112,6.585450612312127
2016,3,24,18,0.0,0.0
2016,3,24,19,0.0,0.0
2016,3,24,20,0.0,0.0
2016,3,24,21,0.0,0.0
2016,3,24,22,0.0,0.0
2016,3,24,23,0.0,0.0
2016,3,25,0,0.0,0.0
2016,3,25,1,0.0,0.0
2016,3,25,2,0.0,0.0
2016,3,25,3,0.0,0.0
2016,3,25,4,0.0,0.0
2016,3,25,5,0.0,0.0
2016,3,25,6,10.632604080066255,12.121098168236955
2016,3,25,7,50.015120277885124,56.97486668467241
2016,3,25,8,87.03109782110869,99.01410793798993
2016,3,25,9,99.1650602866595,112.32063891123929
2016,3,25,10,57.37139505670026,65.56730863622887
2016,3,25,11,61.165830880765846,69.90380672087525
2016,3,25,12,60.90201034839876,69.60229754102716
2016,3,25,13,60.05143741942323,68.63021419362654
2016,3,25,14,53.120710358202686,60.70938326651736
2016,3,25,15,41.714669807141156,47.673908351018454
2016,3,25,16,24.09464448958467,27.536736559525334
2016,3,25,17,4.942312883999044,5.648357581713192
2016,3,25,18,0.0,0.0
2016,3,25,19,0.0,0.0
2016,3,25,20,0.0,0.0
2016,3,25,21,0.0,0.0
2016,3,25,22,0.0,0.0
2016,3,25,23,0.0,0.0
2016,3,26,0,0.0,0.0
2016,3,26,1,0.0,0.0
2016,3,26,2,0.0,0.0
2016,3,26,3,0.0,0.0
2016,3,26,4,0.0,0.0
2016,3,26,5,0.0,0.0
2016,3,26,6,8.857430642230845,10.100717990827832
2016,3,26,7,44.14658173537232,50.309063998214306
2016,3,26,8,81.70970742254927,92.99280642859205
2016,3,26,9,96.61712179902695,109.48315782546906
2016,3,26,10,59.64886068767503,68.17012650020003
2016,3,26,11,63.11741666978879,72.13419047975862
2016,3,26,12,63.79267122380414,72.90590997006188
2016,3,26,13,59.68441405595707,68.2107589210938
2016,3,26,14,53.088405759492005,60.672463725133724
2016,3,26,15,41.767707377342944,47.73452271696337
2016,3,26,16,24.74438075603875,28.27929229261572
2016,3,26,17,5.588042594331308,6.386334393521495
2016,3,26,18,0.0,0.0
2016,3,26,19,0.0,0.0
2016,3,26,20,0.0,0.0
2016,3,26,21,0.0,0.0
2016,3,26,22,0.0,0.0
2016,3,26,23,0.0,0.0
2016,3,27,0,0.0,0.0
2016,3,27,1,0.0,0.0
2016,3,27,2,0.0,0.0
2016,3,27,3,0.0,0.0
2016,3,27,4,0.0,0.0
2016,3,27,5,0.0,0.0
2016,3,27,6,11.463692606903754,13.06744852478165
2016,3,27,7,52.59516798286189,59.903748894793814
2016,3,27,8,89.70376872412083,102.02578257217526
2016,3,27,9,99.6965867685911,112.82470522214611
2016,3,27,10,56.661138335039766,64.75558666861687
2016,3,27,11,59.81837494794152,68.36385708336171
2016,3,27,12,60.6697608979126,69.33686959761441
2016,3,27,13,61.115147786627276,69.84588318471688
2016,3,27,14,54.485816550824765,62.26950462951401
2016,3,27,15,42.12407890370098,48.14180446137255
2016,3,27,16,24.366742568301483,27.84770579234455
2016,3,27,17,5.304811821271903,6.062642081453602
2016,3,27,18,0.0,0.0
2016,3,27,19,0.0,0.0
2016,3,27,20,0.0,0.0
2016,3,27,21,0.0,0.0
2016,3,27,22,0.0,0.0
2016,3,27,23,0.0,0.0
2016,3,28,0,0.0,0.0
2016,3,28,1,0.0,0.0
2016,3,28,2,0.0,0.0
2016,3,28,3,0.0,0.0
2016,3,28,4,0.0,0.0
2016,3,28,5,0.0,0.0
2016,3,28,6,11.181039427341162,12.74618837536703
2016,3,28,7,51.48273375369823,58.64094452752299
2016,3,28,8,87.90514796781855,99.98874111668862
2016,3,28,9,97.5252792872175,110.39778546634041
2016,3,28,10,58.591348411041025,66.96154104118973
2016,3,28,11,61.620614482335306,70.4235594083832
2016,3,28,12,62.03704681615976,70.89948207561117
2016,3,28,13,61.67147132673785,70.48168151627183
2016,3,28,14,55.04557706690216,62.90923093360246
2016,3,28,15,42.0058487610059,48.006684298292456
2016,3,28,16,22.977875885806103,26.2604295837784
2016,3,28,17,5.095672025600973,5.8236251721153955
2016,3,28,18,0.0,0.0
2016,3,28,19,0.0,0.0
2016,3,28,20,0.0,0.0
2016,3,28,21,0.0,0.0
2016,3,28,22,0.0,0.0
2016,3,28,23,0.0,0.0
2016,3,29,0,0.0,0.0
2016,3,29,1,0.0,0.0
2016,3,29,2,0.0,0.0
2016,3,29,3,0.0,0.0
2016,3,29,4,0.0,0.0
2016,3,29,5,0.0,0.0
2016,3,29,6,11.035013395577366,12.580118888278179
2016,3,29,7,50.391831734122945,57.40058629239038
2016,3,29,8,86.755789802844,98.67918479819217
2016,3,29,9,96.30084269089429,108.98216360505243
2016,3,29,10,58.26303822848088,66.58632940397814
2016,3,29,11,60.81116950761218,69.49847943727106
2016,3,29,12,60.72039786572896,69.39474041797595
2016,3,29,13,59.97923233719119,68.54769409964707
2016,3,29,14,53.26403084848982,60.873178112559785
2016,3,29,15,41.815172007640015,47.78876800873144
2016,3,29,16,25.226405866671847,28.83017813333925
2016,3,29,17,6.08775576079936,6.95743515519927
2016,3,29,18,0.0,0.0
2016,3,29,19,0.0,0.0
2016,3,29,20,0.0,0.0
2016,3,29,21,0.0,0.0
2016,3,29,22,0.0,0.0
2016,3,29,23,0.0,0.0
2016,3,30,0,0.0,0.0
2016,3,30,1,0.0,0.0
2016,3,30,2,0.0,0.0
2016,3,30,3,0.0,0.0
2016,3,30,4,0.0,0.0
2016,3,30,5,0.0,0.0
2016,3,30,6,11.110077514148632,12.665744040448187
2016,3,30,7,50.215081692037735,57.19872083236835
2016,3,30,8,85.65334738564675,97.42478689219759
2016,3,30,9,94.98855609796955,107.47775006271625
2016,3,30,10,58.13335166994759,66.43811619422581
2016,3,30,11,60.80638331931085,69.49300950778381
2016,3,30,12,60.833051163379956,69.5234870438628
2016,3,30,13,59.11480947748848,67.55978225998682
2016,3,30,14,52.98539947141071,60.554742253040814
2016,3,30,15,41.73781095663881,47.700355379015775
2016,3,30,16,25.207024767510212,28.808028305725955
2016,3,30,17,6.025034892452006,6.885754162802293
2016,3,30,18,0.0,0.0
2016,3,30,19,0.0,0.0
2016,3,30,20,0.0,0.0
2016,3,30,21,0.0,0.0
2016,3,30,22,0.0,0.0
2016,3,30,23,0.0,0.0
2016,3,31,0,0.0,0.0
2016,3,31,1,0.0,0.0
2016,3,31,2,0.0,0.0
2016,3,31,3,0.0,0.0
2016,3,31,4,0.0,0.0
2016,3,31,5,0.0,0.0
2016,3,31,6,11.771027899250765,13.417962834261283
2016,3,31,7,51.303997040614625,58.43311600219385
2016,3,31,8,86.25406282763716,98.09412258287655
2016,3,31,9,94.21537242779759,106.56979914236383
2016,3,31,10,57.64351120165499,65.87829851617714
2016,3,31,11,59.94373848441818,68.50712969647793
2016,3,31,12,59.9336056708112,68.49554933806994
2016,3,31,13,58.443052970386724,66.79206053758483
2016,3,31,14,52.028739204350465,59.46141623354338
2016,3,31,15,41.57006783484485,47.508648954108395
2016,3,31,16,25.45715632259024,29.09389294010313
2016,3,31,17,6.383775831005935,7.295743806863926
2016,3,31,18,0.0,0.0
2016,3,31,19,0.0,0.0
2016,3,31,20,0.0,0.0
2016,3,31,21,0.0,0.0
2016,3,31,22,0.0,0.0
2016,3,31,23,0.0,0.0
2016,4,1,0,0.0,0.0
2016,4,1,1,0.0,0.0
2016,4,1,2,0.0,0.0
2016,4,1,3,0.0,0.0
2016,4,1,4,0.0,0.0
2016,4,1,5,0.0,0.0
2016,4,1,6,12.054632295908366,13.740711970349466
2016,4,1,7,53.24103579027779,60.6289414382193
2016,4,1,8,88.58103218760895,100.70870588180912
2016,4,1,9,94.4123166404794,106.69793402207145
2016,4,1,10,55.76160254506313,63.72754576578643
2016,4,1,11,58.75476314298052,67.14830073483486
2016,4,1,12,59.018368784561446,67.44956432521309
2016,4,1,13,59.27714770380534,67.74531166149183
2016,4,1,14,52.63983130364061,60.159807204160686
2016,4,1,15,41.57984071992709,47.519817965630956
2016,4,1,16,25.4015956932871,29.030395078042392
2016,4,1,17,6.2542976028104595,7.147768688926241
2016,4,1,18,0.0,0.0
2016,4,1,19,0.0,0.0
2016,4,1,20,0.0,0.0
2016,4,1,21,0.0,0.0
2016,4,1,22,0.0,0.0
2016,4,1,23,0.0,0.0
2016,4,2,0,0.0,0.0
2016,4,2,1,0.0,0.0
2016,4,2,2,0.0,0.0
2016,4,2,3,0.0,0.0
2016,4,2,4,0.0,0.0
2016,4,2,5,0.0,0.0
2016,4,2,6,10.666707431472197,12.161520299361262
2016,4,2,7,45.4548038275238,51.78910379300206
2016,4,2,8,77.67783856673715,88.38517000965813
2016,4,2,9,87.58759964630147,99.18924750659988
2016,4,2,10,63.165897426994945,72.18959705942282
2016,4,2,11,66.38572076886328,75.86939516441517
2016,4,2,12,66.1472215060372,75.59682457832822
2016,4,2,13,62.36640784859905,71.27589468411321
2016,4,2,14,54.3780901609249,62.14638875534274
2016,4,2,15,42.210672477429334,48.24076854563353
2016,4,2,16,24.543388921879018,28.04958733929031
2016,4,2,17,5.797088361919573,6.625243842193797
2016,4,2,18,0.0,0.0
2016,4,2,19,0.0,0.0
2016,4,2,20,0.0,0.0
2016,4,2,21,0.0,0.0
2016,4,2,22,0.0,0.0
2016,4,2,23,0.0,0.0
2016,4,3,0,0.0,0.0
2016,4,3,1,0.0,0.0
2016,4,3,2,0.0,0.0
2016,4,3,3,0.0,0.0
2016,4,3,4,0.0,0.0
2016,4,3,5,0.0,0.0
2016,4,3,6,11.955644971854916,13.628457698363723
2016,4,3,7,48.82699284516614,55.617338179215864
2016,4,3,8,80.61919059231165,91.70401657042729
2016,4,3,9,88.38202180352471,100.01672670892226
2016,4,3,10,62.02815447950361,70.88931940514698
2016,4,3,11,65.27096898141063,74.59539312161216
2016,4,3,12,65.52489605048122,74.88559548626426
2016,4,3,13,63.32494779430444,72.3713689077765
2016,4,3,14,55.39538371173506,63.309009956268646
2016,4,3,15,41.849277083151485,47.82774523788741
2016,4,3,16,22.986209874362295,26.269954142128334
2016,4,3,17,5.216497934880651,5.961711925577887
2016,4,3,18,0.0,0.0
2016,4,3,19,0.0,0.0
2016,4,3,20,0.0,0.0
2016,4,3,21,0.0,0.0
2016,4,3,22,0.0,0.0
2016,4,3,23,0.0,0.0
2016,4,4,0,0.0,0.0
2016,4,4,1,0.0,0.0
2016,4,4,2,0.0,0.0
2016,4,4,3,0.0,0.0
2016,4,4,4,0.0,0.0
2016,4,4,5,0.0,0.0
2016,4,4,6,6.289981741203101,7.1766677955128815
2016,4,4,7,30.027310089579363,34.24516086674166
2016,4,4,8,56.23606774362936,64.07573887667519
2016,4,4,9,70.53598769113736,80.12718567831797
2016,4,4,10,64.38936671626526,73.58784767573172
2016,4,4,11,68.56419509185852,78.35908010498119
2016,4,4,12,67.00298593976778,76.57484107402033
2016,4,4,13,59.67357714991633,68.19837388561866
2016,4,4,14,47.82804073917321,54.66061798762652
2016,4,4,15,32.966174932629116,37.67562849443328
2016,4,4,16,17.51261313875184,20.014415015716384
2016,4,4,17,3.901292091293048,4.458619532906341
2016,4,4,18,0.0,0.0
2016,4,4,19,0.0,0.0
2016,4,4,20,0.0,0.0
2016,4,4,21,0.0,0.0
2016,4,4,22,0.0,0.0
2016,4,4,23,0.0,0.0
2016,4,5,0,0.0,0.0
2016,4,5,1,0.0,0.0
2016,4,5,2,0.0,0.0
2016,4,5,3,0.0,0.0
2016,4,5,4,0.0,0.0
2016,4,5,5,0.0,0.0
2016,4,5,6,5.109553916534862,5.831029968836847
2016,4,5,7,25.954393815634116,29.607415586131772
2016,4,5,8,50.08638943737678,57.08770470134181
2016,4,5,9,64.79427148565648,73.6532417586243
2016,4,5,10,63.10895592429414,72.12452105633618
2016,4,5,11,68.67667704015801,78.48763090303774
2016,4,5,12,69.1508653852226,79.02956044025439
2016,4,5,13,63.637489071425435,72.72855893877194
2016,4,5,14,54.36644985131586,62.13308554436099
2016,4,5,15,40.53354768919054,46.32405450193204
2016,4,5,16,23.45716587367313,26.808189569912155
2016,4,5,17,6.138546966259172,7.015482247153342
2016,4,5,18,0.0,0.0
2016,4,5,19,0.0,0.0
2016,4,5,20,0.0,0.0
2016,4,5,21,0.0,0.0
2016,4,5,22,0.0,0.0
2016,4,5,23,0.0,0.0
2016,4,6,0,0.0,0.0
2016,4,6,1,0.0,0.0
2016,4,6,2,0.0,0.0
2016,4,6,3,0.0,0.0
2016,4,6,4,0.0,0.0
2016,4,6,5,0.0,0.0
2016,4,6,6,12.51393243659628,14.26421227507221
2016,4,6,7,51.12620214370298,58.22257251804539
2016,4,6,8,83.48516562828321,94.91288288772753
2016,4,6,9,88.01983160342564,99.41854631028977
2016,4,6,10,58.53554462093588,66.89776528106957
2016,4,6,11,61.17478038936169,69.9140347306991
2016,4,6,12,61.26548607548526,70.01769837198317
2016,4,6,13,58.83256453591963,67.23721661247957
2016,4,6,14,52.676557484129184,60.20177998186192
2016,4,6,15,41.7751055741159,47.7429777989896
2016,4,6,16,25.685648778681045,29.35502717563548
2016,4,6,17,6.77478596164468,7.742612527593921
2016,4,6,18,0.0,0.0
2016,4,6,19,0.0,0.0
2016,4,6,20,0.0,0.0
2016,4,6,21,0.0,0.0
2016,4,6,22,0.0,0.0
2016,4,6,23,0.0,0.0
2016,4,7,0,0.0,0.0
2016,4,7,1,0.0,0.0
2016,4,7,2,0.0,0.0
2016,4,7,3,0.0,0.0
2016,4,7,4,0.0,0.0
2016,4,7,5,0.0,0.0
2016,4,7,6,13.643045807637025,15.548515444952628
2016,4,7,7,54.38977300514043,61.921581521108294
