Date,KAMCHAY,LRCHRUM,ATAY,TATAY,KIRIROM1,KIRIROM3
1/1/2000,12.167661,21.652685,17.188765,13.437906,1.0042156,0.94128615
2/1/2000,12.056513,21.44985,17.02564,13.3028345,0.99187344,0.9326403
3/1/2000,11.670475,21.224749,16.856325,13.164278,0.97974473,0.9240223
4/1/2000,11.70868,21.03077,16.703253,13.041348,0.970181,0.91546106
5/1/2000,11.545614,20.873003,16.548002,12.910006,0.95972836,0.9069542
6/1/2000,11.498531,20.65383,16.407349,12.785777,0.9488426,0.8984954
7/1/2000,11.703818,20.559114,16.280807,12.682295,0.9381269,0.8900863
8/1/2000,11.72602,21.492626,17.089901,12.661821,0.92864525,0.8828016
9/1/2000,11.873325,22.433323,17.866808,12.6652775,0.93297553,0.87950754
10/1/2000,11.852366,22.283888,17.586964,13.066401,0.92098653,0.8908667
11/1/2000,11.837253,21.751959,17.175858,12.91753,0.91081744,0.87774855
12/1/2000,11.390868,21.19806,16.74016,12.626852,0.9004802,0.86783975
13/1/2000,10.807257,20.547161,16.273737,12.339336,0.88998556,0.8595722
14/1/2000,10.659348,20.194456,15.90707,12.180722,0.8809858,0.85551596
15/1/2000,10.750954,21.602737,17.04205,12.546276,0.87136656,0.84841835
16/1/2000,10.872328,23.583338,18.645355,12.881372,0.86228,0.84343493
17/1/2000,10.928437,26.943222,21.714436,13.858727,0.8538757,0.837857
18/1/2000,10.871688,32.113876,26.339617,14.9224615,0.84532434,0.83105177
19/1/2000,10.648202,32.445854,26.670334,14.6213045,0.8375761,0.82396495
20/1/2000,10.780034,31.487932,25.689768,14.011944,0.8303591,0.8206139
21/1/2000,14.537678,32.835407,26.435776,14.3495455,0.85992676,0.9165543
22/1/2000,14.235284,32.87542,26.159405,15.38831,0.9004502,0.862539
23/1/2000,13.296971,31.084948,24.8823,14.826273,0.8628551,0.82190603
24/1/2000,12.8909445,28.691305,22.969826,13.940203,0.8258512,0.809233
25/1/2000,11.577298,26.326595,21.07236,13.1381645,0.81139934,0.8007425
26/1/2000,10.679321,24.524078,19.453793,12.468506,0.8020764,0.79255456
27/1/2000,10.373471,25.666063,20.633373,12.686659,0.79630387,0.7850324
28/1/2000,8.93034,27.208693,22.392624,12.838323,0.7898975,0.7827719
29/1/2000,8.019323,26.380247,21.813313,12.401819,0.78223103,0.7762973
30/1/2000,8.069448,25.141306,20.787872,11.962042,0.77371883,0.7685783
31/1/2000,8.273004,23.86756,19.71669,11.571292,0.7651978,0.76091677
1/2/2000,8.1420765,22.703108,18.72888,11.355346,0.7568597,0.753388
2/2/2000,7.7941446,21.718714,17.830061,11.178373,0.7486983,0.74598515
3/2/2000,7.51286,20.78823,16.987051,11.004964,0.7407016,0.73870045
4/2/2000,7.9644146,20.029188,16.244991,10.89317,0.73285794,0.73152524
5/2/2000,8.226237,19.298676,15.563764,10.787529,0.7251568,0.7244521
6/2/2000,8.2003765,18.694508,14.998612,10.691057,0.7175885,0.7174746
7/2/2000,8.551283,18.245197,14.605337,10.595573,0.71014464,0.7105867
8/2/2000,8.31858,17.937296,14.328208,10.4842205,0.7030442,0.70378613
9/2/2000,9.242207,17.735296,14.145651,10.395909,0.6958728,0.6970661
10/2/2000,9.848098,17.568718,14.017772,10.316346,0.6887428,0.6904225
11/2/2000,9.181877,17.358547,13.865937,10.210521,0.6836949,0.68442005
12/2/2000,8.634983,17.21471,13.725021,10.114788,0.678515,0.67848945
13/2/2000,7.9682717,16.981604,13.57721,10.016167,0.67302716,0.67275894
14/2/2000,7.9018683,16.82169,13.440533,9.917272,0.66629755,0.6665226
15/2/2000,7.7421417,16.646986,13.312501,9.826071,0.6594671,0.660225
16/2/2000,9.854237,17.446068,13.227109,9.760194,0.65390795,0.6563779
17/2/2000,10.054311,22.495317,17.095032,10.692054,0.7539314,0.7340146
18/2/2000,9.610343,29.52943,23.666903,10.89368,0.73016006,0.68976724
19/2/2000,9.626971,31.733126,25.89294,11.036611,0.6727546,0.6626184
20/2/2000,9.244171,30.369858,24.76654,10.918638,0.6506224,0.65738374
21/2/2000,8.611424,32.32411,26.759033,11.314843,0.6461694,0.8409836
22/2/2000,8.487275,34.761578,29.026283,11.520444,0.64312315,0.80616784
23/2/2000,8.181818,35.63732,29.981274,11.673917,0.66641515,0.776143
24/2/2000,8.021379,38.687077,32.808968,12.426202,0.73588735,0.7949319
25/2/2000,8.9765415,45.905148,38.993668,14.891381,0.99192137,1.1137469
26/2/2000,9.572202,55.140755,46.488106,17.861118,1.2663772,1.1587492
27/2/2000,10.289755,69.13521,58.691273,20.657177,1.3538485,1.5726055
28/2/2000,10.199102,77.252556,65.516335,22.934128,1.2968105,1.760315
29/2/2000,9.556106,75.64747,64.234314,22.967592,1.1995938,1.599261
1/3/2000,9.008202,68.94112,58.59357,21.076658,1.0560645,1.4041514
2/3/2000,8.485055,61.79575,52.622807,18.8828,0.9409984,1.2267315
3/3/2000,7.5015173,64.31286,55.209522,17.02127,0.8756095,1.0696238
4/3/2000,7.1631866,62.59148,53.732494,15.444272,0.8189152,0.9420199
5/3/2000,7.388515,62.1876,53.28922,15.922116,0.7821534,0.8862269
6/3/2000,7.327449,78.852936,68.06034,18.795126,0.77071995,1.5277001
7/3/2000,7.3098154,86.97974,74.69568,21.89842,1.0132997,1.9346222
8/3/2000,8.103,90.43413,78.001686,23.805382,1.1948992,1.8774819
9/3/2000,9.556486,95.64902,83.18115,26.19825,1.6158252,2.0495126
10/3/2000,12.490692,98.66596,85.89626,31.680813,2.3447006,2.4761806
11/3/2000,15.466065,103.91309,90.83913,38.609787,3.0495203,2.768806
12/3/2000,17.726255,110.42959,97.185394,39.589294,3.520257,2.6220682
13/3/2000,19.666594,115.00757,101.27395,41.113735,3.9640315,2.957234
14/3/2000,19.373192,108.486,95.49858,38.728474,3.643458,2.7120416
15/3/2000,17.737045,98.68548,87.00487,35.127533,3.267015,2.477497
16/3/2000,20.282427,89.020226,78.51206,31.484735,2.90566,2.221921
17/3/2000,21.071798,86.725006,76.604866,30.197296,3.4771671,2.3667781
18/3/2000,24.509619,99.231285,86.64094,30.887774,3.2269144,2.2312615
19/3/2000,23.529337,97.03477,84.399254,29.180937,2.884178,1.994368
20/3/2000,22.330656,87.90889,76.54619,26.267376,2.6071603,1.7647415
21/3/2000,22.040335,93.789215,81.186844,26.014847,3.2054145,1.8975728
22/3/2000,21.414015,103.19652,88.17267,28.487944,3.3238003,1.9218602
23/3/2000,20.824911,124.48735,105.701584,32.140785,3.6012163,2.5970867
24/3/2000,20.092106,126.23703,106.13434,35.29363,3.2918925,2.4607208
25/3/2000,18.47002,117.17264,98.42687,34.424316,2.9389822,2.2479024
26/3/2000,17.017246,111.64815,94.21083,32.385616,2.6252306,2.0314476
27/3/2000,14.956534,103.32277,87.02397,30.87078,2.3557131,1.8585048
28/3/2000,13.375593,94.96668,79.803764,28.584402,2.155258,1.6678624
29/3/2000,12.230074,86.46026,72.38551,26.383896,1.9731381,1.6214877
30/3/2000,14.754816,82.8496,69.4102,24.226143,1.796465,1.4778466
31/3/2000,15.483502,84.54454,70.28536,25.71608,1.948329,1.6301465
1/4/2000,17.01087,95.44784,79.35497,30.154621,1.8857793,1.9618037
2/4/2000,16.692015,107.94909,90.20536,33.639847,1.7431749,1.984499
3/4/2000,17.963593,107.35739,89.65976,33.35124,1.646114,2.0349107
4/4/2000,16.512201,108.61948,90.51692,33.31059,1.594929,2.0605001
5/4/2000,16.48988,119.167175,99.26836,34.59678,1.9404215,2.1684196
6/4/2000,19.148443,122.91612,102.924,38.028076,2.401346,2.4294307
7/4/2000,24.77938,118.72117,99.42061,38.395905,2.4829528,2.2618537
8/4/2000,25.443405,129.46002,108.03165,39.958977,2.7877564,2.3307695
9/4/2000,25.807251,140.37877,116.0745,47.899334,2.8767047,3.4613929
10/4/2000,25.668665,136.0835,112.467834,48.04479,2.6481073,3.351613
11/4/2000,27.209251,130.69862,107.957886,45.94165,2.4602025,3.0899072
12/4/2000,37.484867,145.42363,119.42066,55.39333,2.7659454,3.5013094
13/4/2000,45.166847,152.21098,124.97413,57.21021,3.7445953,4.0372434
14/4/2000,56.37797,165.06519,136.81195,57.933796,3.8139472,4.5657954
15/4/2000,59.195942,158.6669,131.50348,55.52371,4.0229964,5.0169315
16/4/2000,64.16531,161.41844,133.34944,54.98433,4.4797683,5.5739803
17/4/2000,63.529068,163.82965,136.69547,55.10011,4.8867874,5.5351396
18/4/2000,61.20022,163.11433,136.14023,53.918247,4.833701,5.73075
19/4/2000,60.24301,173.14899,144.63014,55.264687,5.063699,5.9367247
20/4/2000,61.440292,180.99374,150.7454,60.328182,5.3138022,6.500723
21/4/2000,64.24439,187.74796,154.44997,64.90649,5.82577,7.087148
22/4/2000,69.57612,212.43973,173.15251,74.04002,6.1877484,7.183892
23/4/2000,77.56447,217.20406,177.51122,74.17069,6.418978,6.7939963
24/4/2000,80.88628,219.35265,178.86577,76.99357,6.335204,7.922932
25/4/2000,85.567154,223.7779,182.25394,79.30618,6.4949646,7.80687
26/4/2000,89.180466,227.74866,184.9407,79.8868,6.9852033,7.7973604
27/4/2000,90.456955,216.8364,176.1495,74.498474,6.588291,7.134588
28/4/2000,86.25765,207.72485,169.15556,71.43092,6.6283607,7.809587
29/4/2000,80.92893,193.71104,157.74916,67.63896,6.2308106,7.2540045
30/4/2000,78.42071,182.63438,148.99016,64.1573,6.766208,6.5588913
1/5/2000,75.65762,169.97304,138.63383,59.91385,6.4540644,5.916155
2/5/2000,70.56836,160.74364,131.37491,57.378464,5.95967,5.806559
3/5/2000,65.162636,154.58551,126.59589,54.183323,5.3673506,5.480791
4/5/2000,61.155987,150.85376,123.88835,54.87995,5.0969086,5.274055
5/5/2000,58.358326,150.02025,123.102,56.043262,5.196166,4.9100747
6/5/2000,57.365135,153.46191,125.88166,60.052685,6.0806036,4.4894414
7/5/2000,56.63995,162.90335,132.8201,63.290646,6.137964,4.6457257
8/5/2000,56.767666,170.54607,138.67574,61.79669,6.316607,4.880721
9/5/2000,59.051483,182.62733,150.54448,63.1366,6.316663,4.914097
10/5/2000,61.475163,194.10098,161.31168,67.15439,7.028727,5.2139416
11/5/2000,60.995285,183.50186,152.5231,64.20335,6.703636,4.781872
12/5/2000,62.47477,169.36116,140.44203,58.956802,6.5691514,4.409553
13/5/2000,64.95671,165.2199,136.47874,59.727566,6.3454843,4.4727364
14/5/2000,69.55484,175.21895,143.10713,61.507153,6.1480937,4.4791694
15/5/2000,76.40963,180.35587,145.75427,63.27471,6.6416316,5.0385437
16/5/2000,81.41036,202.19861,162.03648,74.18096,7.2747226,5.7312837
17/5/2000,81.724304,216.55806,174.93353,79.98734,7.439627,6.2568893
18/5/2000,83.56508,219.7571,177.38379,80.61383,7.2448177,6.243121
19/5/2000,80.00207,231.11116,185.81793,84.11743,7.104417,6.574728
20/5/2000,80.15979,233.14511,186.63269,85.75461,7.288218,6.603228
21/5/2000,78.11574,246.73587,197.34087,93.14892,7.218734,6.9146366
22/5/2000,78.587234,240.35715,191.71304,90.81083,7.0333385,6.7780147
23/5/2000,81.004684,253.1327,202.66759,94.013504,7.3199196,7.1486506
24/5/2000,80.90253,255.07948,204.69653,94.8455,7.157899,7.1152635
25/5/2000,79.16822,247.74161,198.2322,92.363525,6.8639593,7.014836
26/5/2000,77.17292,237.88426,190.6245,90.11863,6.9775963,6.4871206
27/5/2000,79.328606,248.94254,199.72058,92.88396,7.252372,6.1418056
28/5/2000,80.421585,251.2041,202.16898,94.11279,7.2272635,5.6485553
29/5/2000,78.373436,244.44286,196.86488,90.9338,7.28518,5.4003987
30/5/2000,79.51363,234.04164,188.97502,87.22564,7.4414315,5.328796
31/5/2000,80.30569,239.59744,193.40718,87.74333,7.848485,5.912431
1/6/2000,82.60572,238.01411,192.09895,85.98241,7.9224076,5.8766537
2/6/2000,92.87395,248.22278,199.07593,91.559296,8.378027,6.55764
3/6/2000,105.62822,257.69482,205.31836,98.68849,9.035241,7.290506
4/6/2000,165.12762,292.59732,229.68166,112.139496,9.162378,7.7329087
5/6/2000,233.9172,363.94568,282.62863,148.63936,11.495502,10.600867
6/6/2000,252.09053,398.6411,309.728,167.74236,13.288623,12.298428
7/6/2000,235.19104,389.26996,305.2269,160.47226,12.330313,11.1967125
8/6/2000,209.71295,351.093,275.78308,146.2475,11.18632,9.998616
9/6/2000,192.36119,318.25482,250.43964,134.3905,10.682772,9.066846
10/6/2000,186.56796,302.42108,237.63185,132.85127,11.076378,8.673634
11/6/2000,184.46443,299.55136,234.56894,132.17436,11.591524,8.473352
12/6/2000,170.68706,306.73456,240.56172,129.14848,10.609946,8.208877
13/6/2000,160.30983,291.48987,228.8298,123.01702,10.269748,8.039147
14/6/2000,146.99382,268.76157,211.1268,114.05237,9.40405,7.432819
15/6/2000,133.66872,247.59595,194.7249,105.04132,8.623262,6.7782373
16/6/2000,124.73573,233.40282,183.26779,97.23263,7.9008307,6.135184
17/6/2000,118.38164,228.52771,177.86775,97.32039,7.283839,5.830698
18/6/2000,116.46413,238.59811,185.7413,103.39107,7.718305,6.1682568
19/6/2000,137.70566,253.93651,197.20811,111.17153,7.9376974,6.7789283
20/6/2000,143.997,266.2246,206.27441,118.58489,8.672059,7.0993395
21/6/2000,149.1121,277.83417,215.79385,118.85214,8.650234,6.984075
22/6/2000,143.87512,298.13712,232.89244,127.24692,8.636199,7.444171
23/6/2000,140.38469,283.93674,222.87952,122.708145,7.9760823,7.027983
24/6/2000,133.76152,280.04306,220.3484,122.31642,8.384044,7.3999295
25/6/2000,131.20747,269.06854,212.11064,119.2618,8.442188,7.1191335
26/6/2000,124.53737,259.25037,204.83418,117.482605,8.341502,6.91588
27/6/2000,118.15387,246.88875,196.1488,113.9175,8.377475,6.8185816
28/6/2000,112.36303,233.80116,186.44997,111.12398,8.059199,6.4249706
29/6/2000,106.08402,218.9798,175.67693,106.5344,7.9125338,5.877017
30/6/2000,99.85741,203.60918,164.15466,102.56083,7.6965947,5.487687
1/7/2000,99.81546,192.09837,155.00345,98.123436,7.0829415,4.9835305
2/7/2000,105.96578,217.59886,174.84164,112.75227,8.128941,6.2695336
3/7/2000,110.30607,221.5466,176.97754,118.599785,8.286178,6.3573093
4/7/2000,121.30077,230.1419,181.80284,133.93456,9.8527,7.1798286
5/7/2000,133.92923,241.15356,190.48576,136.69347,9.870892,7.714848
6/7/2000,144.51562,257.75378,202.83476,140.21338,10.199531,8.025216
7/7/2000,162.16464,286.1143,225.74187,147.89616,10.214354,8.3536215
8/7/2000,161.90427,328.13913,260.9558,157.98593,10.443856,9.037398
9/7/2000,150.59479,318.65698,253.13803,152.1195,9.993566,8.796069
10/7/2000,137.15608,296.82425,236.21149,139.54486,9.177522,8.137552
11/7/2000,126.13671,309.92426,244.02943,139.67299,8.356059,7.5441566
12/7/2000,178.10359,413.2869,319.722,179.17548,10.1297035,11.523271
13/7/2000,225.53545,539.67505,418.0819,247.70653,16.115507,17.774212
14/7/2000,238.73303,608.1023,475.14648,273.368,17.063261,18.82119
15/7/2000,218.36641,571.8229,447.94113,254.4548,15.773228,17.033947
16/7/2000,205.14685,531.373,415.36298,235.09497,14.66151,16.158161
17/7/2000,238.18582,527.20166,408.58926,238.61415,13.52408,16.345823
18/7/2000,238.24324,573.5151,441.32648,278.19064,13.779015,19.438778
19/7/2000,231.00078,633.2967,490.7633,287.8121,14.10347,19.540903
20/7/2000,212.01584,615.8116,477.87607,281.44315,13.005487,18.907383
21/7/2000,192.40382,565.7696,439.76538,262.3317,12.541029,17.393795
22/7/2000,172.84479,510.4179,396.63028,239.05295,11.431799,16.317339
23/7/2000,157.28755,468.20547,364.92752,216.81984,10.600572,14.763969
24/7/2000,141.8687,431.88596,337.18655,206.28354,9.720164,13.850044
25/7/2000,131.12192,394.63406,309.04224,191.0006,9.307757,12.638723
26/7/2000,120.2815,354.99063,277.50653,173.75407,8.55496,11.379619
27/7/2000,110.58728,335.14346,261.7532,164.1019,8.258382,10.618772
28/7/2000,105.95544,326.14005,254.86119,158.56372,8.448023,10.117624
29/7/2000,100.25465,317.54727,248.38216,160.82799,8.744465,9.813978
30/7/2000,96.56804,299.72107,234.4804,153.90756,8.291639,9.566311
31/7/2000,92.93166,299.58212,233.12201,155.28275,8.143262,9.4781
1/8/2000,86.4336,297.0475,232.59895,153.79852,7.9257812,9.805524
2/8/2000,80.76622,276.20978,216.27792,142.99536,7.3726716,9.240841
3/8/2000,78.37877,272.7514,214.07025,137.53206,7.5448146,9.245919
4/8/2000,76.26034,269.15668,211.53493,133.04517,7.3516994,9.263593
5/8/2000,73.72987,252.6292,198.55672,125.01798,7.545156,8.924614
6/8/2000,75.07788,257.7137,202.71402,125.73106,7.8214555,9.885436
7/8/2000,76.708954,259.37027,204.16551,124.91733,7.761544,9.631973
8/8/2000,77.1762,259.8492,205.20639,123.19062,8.073184,9.375403
9/8/2000,80.186226,262.30103,207.21434,127.697464,8.780943,9.98272
10/8/2000,83.88029,268.63046,212.78062,130.20717,9.109424,9.905926
11/8/2000,83.01111,268.29013,213.29497,130.5875,8.91687,9.6331625
12/8/2000,80.631256,253.19977,202.21327,122.77717,8.830307,8.865609
13/8/2000,78.44461,237.89928,190.27248,112.944016,8.5637,8.042862
14/8/2000,77.72263,224.51926,179.92653,106.9974,8.410491,7.334417
15/8/2000,74.43993,219.17831,175.10712,107.90879,8.110623,7.0509853
16/8/2000,72.665596,212.55074,171.42892,106.35261,7.997568,6.480372
17/8/2000,70.65592,206.3331,166.37402,106.30978,7.666499,6.1019635
18/8/2000,73.35771,211.10146,170.46225,112.42762,8.252755,6.900982
19/8/2000,81.52744,222.05585,178.48808,119.026146,8.088119,6.559446
20/8/2000,96.000465,246.57146,197.22209,129.69347,9.3014,7.160794
21/8/2000,93.76716,281.30228,226.03745,145.26537,10.245639,8.063152
22/8/2000,91.85286,295.675,238.50552,151.49051,11.545299,8.032469
23/8/2000,112.89762,300.16354,241.82285,161.9509,11.777831,8.404625
24/8/2000,128.28809,305.0821,244.22859,166.63585,11.724386,8.632504
25/8/2000,133.05399,340.57065,273.9412,180.18318,12.615975,9.976893
26/8/2000,143.47253,367.30518,294.08936,181.36967,12.727179,10.060637
27/8/2000,151.57462,403.72903,322.65714,190.67271,13.277895,10.369148
28/8/2000,154.58636,414.6748,332.77026,194.4883,12.741092,10.252802
29/8/2000,149.4674,427.48056,342.77075,198.55995,13.066515,11.092938
30/8/2000,145.65883,443.2732,355.1207,197.14757,12.743307,10.954453
31/8/2000,149.80574,460.14526,367.5509,202.02136,14.089374,11.511341
1/9/2000,163.35155,492.30176,391.1989,218.97075,15.475067,13.443282
2/9/2000,189.48276,493.08307,390.11307,221.5451,16.066383,13.245978
3/9/2000,197.01903,520.75824,408.06622,238.34256,16.13618,13.947855
4/9/2000,189.19223,508.58633,397.96844,236.88033,15.347227,13.735048
5/9/2000,169.6257,469.9858,368.14047,221.6508,13.998463,12.764036
6/9/2000,153.09573,426.1957,334.68655,201.97488,12.668281,11.523574
7/9/2000,137.12556,392.3518,307.58047,184.39214,11.588713,10.362531
8/9/2000,130.11278,374.1663,292.95044,176.65694,10.938539,10.237539
9/9/2000,124.49119,346.93182,271.6866,164.11118,10.092681,9.443995
10/9/2000,114.029495,325.6918,255.00412,155.03853,9.206661,8.695151
11/9/2000,109.77848,311.98593,244.29797,153.74567,9.166331,8.604777
12/9/2000,115.33814,304.5658,237.64209,149.94644,8.827934,8.506802
13/9/2000,119.21163,337.35382,260.99152,159.41898,8.805136,9.910704
14/9/2000,120.93144,387.69684,303.05447,170.68474,9.011846,10.890153
15/9/2000,117.409615,409.85153,322.974,171.32346,8.66057,10.197271
16/9/2000,110.11003,391.05478,308.79703,169.48701,8.410071,9.498265
17/9/2000,104.165375,388.08685,306.3332,178.97188,9.445404,9.602367
18/9/2000,102.15467,389.25946,308.9405,207.18796,10.04459,10.438716
19/9/2000,108.28735,370.18204,293.13998,207.91557,12.144787,11.089632
20/9/2000,111.33439,344.0466,272.55667,202.98164,12.8996315,10.233171
21/9/2000,108.874985,332.47803,264.14685,197.42131,12.426857,9.974367
22/9/2000,106.16145,330.3489,260.95468,188.98907,12.015361,10.23697
23/9/2000,111.41665,338.5405,266.4467,189.27591,12.111872,9.723962
24/9/2000,132.88885,360.8643,280.51675,209.42949,14.983321,12.021636
25/9/2000,144.22366,373.27893,289.95166,212.40443,15.182395,14.080293
26/9/2000,141.86298,373.22488,289.19852,205.66425,15.139886,14.148635
27/9/2000,134.21294,346.65567,269.62613,189.32098,14.031751,13.291786
28/9/2000,124.808846,318.8978,248.72441,171.57294,13.145207,11.959744
29/9/2000,118.48183,293.1317,229.1247,160.23392,12.200015,11.135284
30/9/2000,114.46824,271.13733,211.96202,154.52971,12.105156,10.200119
1/10/2000,109.09555,265.87885,208.20216,149.6188,12.07771,9.546187
2/10/2000,103.084305,255.27588,200.30095,140.90175,11.861876,9.046278
3/10/2000,102.13887,250.38231,196.01048,133.1001,12.040601,9.02536
4/10/2000,111.40857,262.22095,206.10648,138.53157,12.946142,8.978838
5/10/2000,118.08592,260.42953,202.96758,146.36084,12.745578,8.199607
6/10/2000,114.660484,268.11945,209.50511,146.80502,12.163082,8.243356
7/10/2000,117.79695,273.6014,215.75154,143.26051,11.754495,8.05553
8/10/2000,124.12115,283.6079,224.59131,151.1517,13.704172,9.392698
9/10/2000,125.854576,288.43887,229.41872,158.80609,14.008545,9.944433
10/10/2000,120.30948,277.98853,221.06775,155.97046,13.610335,9.598132
11/10/2000,115.70138,277.97632,219.24199,154.76617,13.1077385,9.025073
12/10/2000,113.830765,269.57037,211.9695,150.52525,12.400196,8.653654
13/10/2000,114.435745,278.7607,218.81126,157.40813,12.520224,9.240754
14/10/2000,121.14959,294.75217,232.11057,164.42375,12.121719,8.903889
15/10/2000,157.32295,335.94208,265.34122,224.12175,14.175263,13.849189
16/10/2000,207.02344,457.39264,361.3691,325.4564,18.056484,20.831446
17/10/2000,228.19022,488.28088,384.89084,353.88593,18.870274,20.92989
18/10/2000,221.65747,499.4203,391.79758,362.03464,18.8453,20.281889
19/10/2000,213.90811,476.0789,372.805,348.88525,17.784071,19.050007
20/10/2000,214.09833,447.251,346.89883,362.76724,17.852142,18.595308
21/10/2000,210.3526,484.43558,370.0051,476.2441,17.416052,20.36107
22/10/2000,196.70146,456.47247,348.40814,453.88998,16.232738,19.034195
23/10/2000,187.55693,447.46732,341.42468,429.01172,16.22204,18.295923
24/10/2000,183.46469,428.62448,327.8323,407.52148,16.55614,17.26112
25/10/2000,193.60416,421.62582,322.51398,388.1451,16.605726,17.153101
26/10/2000,193.35811,404.88663,310.88333,364.44748,16.215645,16.800558
27/10/2000,181.31245,380.5889,291.49817,333.9392,15.281062,16.116539
28/10/2000,169.66623,387.34048,297.04886,316.18463,15.027729,15.130014
29/10/2000,159.21916,378.71402,290.7613,295.56137,14.807777,14.285336
30/10/2000,159.33418,369.88644,283.3902,279.96332,13.877632,13.211843
31/10/2000,172.45659,394.56766,302.88474,289.31982,15.061205,13.955092
1/11/2000,199.69069,374.87274,286.74326,279.70135,15.33621,13.407736
2/11/2000,212.66946,378.79047,292.58228,271.19406,14.58797,13.319614
3/11/2000,262.39523,373.90726,288.9106,267.9025,15.287481,13.012081
4/11/2000,249.58075,341.71838,264.21893,247.67798,14.75598,12.329261
5/11/2000,224.90433,320.0095,248.9468,227.44934,13.318825,11.283337
6/11/2000,196.91945,288.15567,224.24208,204.95544,11.914058,10.1010685
7/11/2000,178.01534,261.3981,203.42957,185.05434,10.810395,9.197049
8/11/2000,159.50414,235.36504,183.19064,166.51125,9.761112,8.391423
9/11/2000,143.08379,211.95471,165.01929,149.89902,8.815704,7.6216226
10/11/2000,129.57086,190.97238,148.75372,135.45062,7.935987,6.8606334
11/11/2000,116.815765,171.77419,133.80814,122.26472,7.1402154,6.170895
12/11/2000,104.79256,154.80177,120.6378,110.29828,6.4255557,5.5500674
13/11/2000,93.841,139.46773,108.72549,99.39634,5.7807655,4.991255
14/11/2000,84.995285,126.53369,98.665596,89.9149,5.258516,4.488623
15/11/2000,78.649895,120.79632,94.18752,84.832245,5.0490427,4.207237
16/11/2000,73.370735,111.34309,87.05585,78.03327,4.7229295,3.8009443
17/11/2000,66.962364,100.817856,78.980194,70.73694,4.3589525,3.4178298
18/11/2000,74.880066,91.59611,71.95226,64.18951,3.9434333,3.0719848
19/11/2000,74.859634,84.23537,65.825615,61.412876,4.057015,2.876001
20/11/2000,70.9463,76.970215,60.399208,57.001225,4.0041137,2.6129138
21/11/2000,66.94076,69.91542,55.01891,52.13859,3.944411,2.362361
22/11/2000,61.563763,63.155468,49.762924,47.181767,3.6063628,2.12425
23/11/2000,56.564716,60.141685,47.519627,44.833664,3.5451286,1.954908
24/11/2000,52.01726,55.814186,44.2036,42.039684,3.2570024,1.7612321
25/11/2000,48.393932,50.43449,39.967426,38.040936,2.9464247,1.5806055
26/11/2000,46.471344,45.590183,36.123817,34.360043,2.75769,1.4199157
27/11/2000,45.367012,41.9006,33.36654,31.723248,2.699967,1.3637686
28/11/2000,48.96894,40.362225,32.201057,30.300611,3.3346395,1.48185
29/11/2000,53.854942,43.485004,35.134094,29.497389,3.6389875,1.4300678
30/11/2000,53.22759,42.774815,34.26295,27.77113,3.5213366,1.3070114
1/12/2000,50.47512,40.01347,31.907534,25.533356,3.203811,1.1737727
2/12/2000,46.59535,36.58625,29.185385,23.136934,2.9227858,1.0726188
3/12/2000,43.34478,34.257156,26.991745,22.078691,2.6764402,1.0400009
4/12/2000,40.153732,32.614754,25.590189,21.7689,2.4347243,1.0288664
5/12/2000,36.94779,30.940472,24.252089,20.517876,2.1947339,1.0189457
6/12/2000,33.14614,29.78692,23.361282,19.295555,1.979612,1.009568
7/12/2000,30.117117,28.395218,22.305902,18.160841,1.7784148,1.0000949
8/12/2000,27.227451,27.029171,21.286732,17.093594,1.5948137,0.9907287
9/12/2000,31.045813,25.980204,20.488966,16.183634,1.5574462,0.9841394
10/12/2000,40.87674,26.373156,20.872717,17.318352,2.4578202,1.2507242
11/12/2000,42.48934,26.458076,21.094418,18.171137,2.4275734,1.1810446
12/12/2000,39.468094,25.682438,20.505753,17.195108,2.2140665,1.0549984
13/12/2000,35.704014,24.975912,19.997154,16.078342,1.9913235,0.99173576
14/12/2000,33.7373,24.428823,19.576902,15.291417,1.8648069,0.97710013
15/12/2000,32.274044,24.149172,19.230677,14.991322,1.8378831,0.9693556
16/12/2000,30.151087,24.141771,19.062626,15.43378,1.8796856,0.96432954
17/12/2000,27.348816,23.90247,18.865961,15.409851,1.740918,0.95665765
18/12/2000,24.648901,23.316393,18.45433,14.988394,1.581647,0.94850785
19/12/2000,22.45437,22.720247,18.048683,14.504774,1.4188166,0.9404114
20/12/2000,20.422707,22.39822,17.784954,14.1201515,1.3033065,0.932417
21/12/2000,19.262487,22.162275,17.59222,13.889202,1.1712337,0.9244804
22/12/2000,18.020473,22.229729,17.440228,13.714099,1.1245705,0.91679007
23/12/2000,18.180416,23.474676,18.188564,14.389827,1.6884384,0.9312521
24/12/2000,19.420174,23.908005,18.838709,14.645572,1.750388,0.9157656
25/12/2000,18.942682,23.214205,18.436388,14.195608,1.5861151,0.90605927
26/12/2000,17.544477,22.312038,17.729033,13.681084,1.416592,0.8986377
27/12/2000,15.784328,21.601925,17.167067,13.340566,1.2629875,0.891298
28/12/2000,17.243092,21.275934,16.869207,13.177083,1.1369454,0.8839903
29/12/2000,15.325275,20.975407,16.678843,13.051853,1.0751294,0.8771494
30/12/2000,14.181782,20.832071,16.536873,12.926377,1.0283338,0.8700569
31/12/2000,13.747863,20.729488,16.422333,12.823275,0.99128395,0.8633988
1/1/2001,13.283952,20.470314,16.288994,12.723044,0.9658451,0.85649085
