Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,28.296875,27.8984375,28.375,31.2890625,96.15625,117.125,125.046875,98.2578125,84.7578125,128.0546875,115.1875,144.1484375,131.7890625,102.8359375,70.859375,50.6171875,38.9375,32.1484375,28.5078125,26.5078125,24.96875,23.6015625,22.125,20.8046875,19.453125,18.3828125,17.59375,19.546875,19.0625,18.5625
2000-01-02,27.8984375,28.375,31.2890625,96.15625,117.125,125.046875,98.2578125,84.7578125,128.0546875,115.1875,144.1484375,131.7890625,102.8359375,70.859375,50.6171875,38.9375,32.1484375,28.5078125,26.5078125,24.96875,23.6015625,22.125,20.8046875,19.453125,18.3828125,17.59375,19.546875,19.0625,18.5625,20.046875
2000-01-03,27.2109375,25.875,41.6640625,125.1328125,147.1875,105.1796875,72.5625,57.7421875,56.34375,50.046875,43.859375,37.34375,30.9453125,26.8046875,24.4296875,25.4921875,41.7578125,35.8828125,29.109375,24.8828125,22.171875,20.3125,19.0078125,18.0390625,18.3359375,24.65625,113.828125,128.640625,119.1875,201.3125
2000-01-04,25.875,41.6640625,125.1328125,147.1875,105.1796875,72.5625,57.7421875,56.34375,50.046875,43.859375,37.34375,30.9453125,26.8046875,24.4296875,25.4921875,41.7578125,35.8828125,29.109375,24.8828125,22.171875,20.3125,19.0078125,18.0390625,18.3359375,24.65625,113.828125,128.640625,119.1875,201.3125,188.0
2000-01-05,41.6640625,125.1328125,147.1875,105.1796875,72.5625,57.7421875,56.34375,50.046875,43.859375,37.34375,30.9453125,26.8046875,24.4296875,25.4921875,41.7578125,35.8828125,29.109375,24.8828125,22.171875,20.3125,19.0078125,18.0390625,18.3359375,24.65625,113.828125,128.640625,119.1875,201.3125,188.0,121.640625
2000-01-06,125.1328125,147.1875,105.1796875,72.5625,57.7421875,56.34375,50.046875,43.859375,37.34375,30.9453125,26.8046875,24.4296875,25.4921875,41.7578125,35.8828125,29.109375,24.8828125,22.171875,20.3125,19.0078125,18.0390625,18.3359375,24.65625,113.828125,128.640625,119.1875,201.3125,188.0,121.640625,81.859375
2000-01-07,45.453125,37.84375,31.71875,27.6484375,35.359375,61.8671875,73.953125,73.21875,75.96875,73.59375,65.6484375,55.3515625,44.4296875,37.6953125,32.6015625,29.6171875,30.875,27.34375,25.453125,22.6875,20.640625,19.21875,18.171875,17.34375,17.046875,16.65625,19.65625,25.625,26.5,24.421875
2000-01-08,37.84375,31.71875,27.6484375,35.359375,61.8671875,73.953125,73.21875,75.96875,73.59375,65.6484375,55.3515625,44.4296875,37.6953125,32.6015625,29.6171875,30.875,27.34375,25.453125,22.6875,20.640625,19.21875,18.171875,17.34375,17.046875,16.65625,19.65625,25.625,26.5,24.421875,21.796875
2000-01-09,31.71875,27.6484375,35.359375,61.8671875,73.953125,73.21875,75.96875,73.59375,65.6484375,55.3515625,44.4296875,37.6953125,32.6015625,29.6171875,30.875,27.34375,25.453125,22.6875,20.640625,19.21875,18.171875,17.34375,17.046875,16.65625,19.65625,25.625,26.5,24.421875,21.796875,19.875
2000-01-10,40.8515625,47.859375,70.8203125,113.8515625,140.921875,160.984375,220.84375,204.421875,155.1953125,264.375,228.7265625,172.0703125,187.4765625,122.90625,79.640625,56.453125,43.171875,34.890625,29.5,25.859375,24.1875,25.1875,58.265625,68.421875,56.4375,75.109375,84.171875,91.765625,78.234375,59.765625
