Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,0.90625,0.8828125,0.859375,0.8359375,0.8125,0.796875,0.7734375,0.75,0.7265625,0.703125,0.6796875,0.65625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.640625,0.625,0.625,0.625,0.625,0.625,0.625
2000-01-02,0.8828125,0.859375,0.8359375,0.8125,0.796875,0.7734375,0.75,0.7265625,0.703125,0.6796875,0.65625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
2000-01-03,0.7890625,0.765625,0.765625,0.8359375,0.9453125,0.90625,0.8515625,0.8125,0.78125,0.765625,0.75,0.734375,0.71875,0.71875,0.703125,0.6953125,0.6875,0.6796875,0.671875,0.6640625,0.6640625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625
2000-01-04,0.765625,0.765625,0.8359375,0.9453125,0.90625,0.8515625,0.8125,0.78125,0.765625,0.75,0.734375,0.71875,0.71875,0.703125,0.6953125,0.6875,0.6796875,0.671875,0.6640625,0.6640625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625
2000-01-05,0.765625,0.8359375,0.9453125,0.90625,0.8515625,0.8125,0.78125,0.765625,0.75,0.734375,0.71875,0.71875,0.703125,0.6953125,0.6875,0.6796875,0.671875,0.6640625,0.6640625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625
2000-01-06,0.8359375,0.9453125,0.90625,0.8515625,0.8125,0.78125,0.765625,0.75,0.734375,0.71875,0.71875,0.703125,0.6953125,0.6875,0.6796875,0.671875,0.6640625,0.6640625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.734375
2000-01-07,0.671875,0.6484375,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375
2000-01-08,0.6484375,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375
2000-01-09,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375
2000-01-10,0.6484375,0.640625,0.640625,0.640625,0.640625,0.6328125,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.71875,0.921875,0.921875,0.875
2000-01-11,0.640625,0.640625,0.640625,0.640625,0.6328125,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.71875,0.921875,0.921875,0.875,0.8125
2000-01-12,0.640625,0.640625,0.640625,0.6328125,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.71875,0.921875,0.921875,0.875,0.8125,0.78125
2000-01-13,0.640625,0.640625,0.6328125,0.640625,0.640625,0.640625,0.640625,0.6328125,0.6328125,0.6328125,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.71875,0.921875,0.921875,0.875,0.8125,0.78125,0.75
2000-01-14,0.6484375,0.640625,0.640625,0.6484375,0.6484375,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.625,0.96875,0.984375,0.953125,0.90625,0.859375,0.8125,0.765625,0.75,0.71875,0.703125
2000-01-15,0.640625,0.640625,0.6484375,0.6484375,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.625,0.96875,0.984375,0.953125,0.90625,0.859375,0.8125,0.765625,0.75,0.71875,0.703125,0.6875
2000-01-16,0.640625,0.6484375,0.6484375,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.625,0.96875,0.984375,0.953125,0.90625,0.859375,0.8125,0.765625,0.75,0.71875,0.703125,0.6875,0.671875
2000-01-17,0.640625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.625,0.640625,0.703125,0.984375,0.984375,0.90625,0.96875
2000-01-18,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.625,0.640625,0.703125,0.984375,0.984375,0.90625,0.96875,0.921875
2000-01-19,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.625,0.640625,0.703125,0.984375,0.984375,0.90625,0.96875,0.921875,0.875
2000-01-20,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.625,0.640625,0.703125,0.984375,0.984375,0.90625,0.96875,0.921875,0.875,0.828125
2000-01-21,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.578125,0.578125
2000-01-22,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125
2000-01-23,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125
2000-01-24,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.6875,1.046875,1.6875,1.609375,1.484375,1.3125,1.78125,1.703125,1.4375,1.25,1.09375,0.984375,0.90625,0.84375
2000-01-25,0.640625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.6875,1.046875,1.6875,1.609375,1.484375,1.3125,1.78125,1.703125,1.4375,1.25,1.09375,0.984375,0.90625,0.84375,0.78125
2000-01-26,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.6875,1.046875,1.6875,1.609375,1.484375,1.3125,1.78125,1.703125,1.4375,1.25,1.09375,0.984375,0.90625,0.84375,0.78125,0.75
2000-01-27,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.6875,1.046875,1.6875,1.609375,1.484375,1.3125,1.78125,1.703125,1.4375,1.25,1.09375,0.984375,0.90625,0.84375,0.78125,0.75,0.71875
2000-01-28,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.609375,0.625,0.625,0.625,4.453125,3.8125,2.796875,2.125,1.703125,1.375,1.234375,1.09375,1.0,0.921875,0.859375,0.8125,0.78125,0.828125,0.8125,0.78125
2000-01-29,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.609375,0.625,0.625,0.625,4.453125,3.8125,2.796875,2.125,1.703125,1.375,1.234375,1.09375,1.0,0.921875,0.859375,0.8125,0.78125,0.828125,0.8125,0.78125,0.75
2000-01-30,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.609375,0.625,0.625,0.625,4.453125,3.8125,2.796875,2.125,1.703125,1.375,1.234375,1.09375,1.0,0.921875,0.859375,0.8125,0.78125,0.828125,0.8125,0.78125,0.75,0.71875
2000-01-31,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.609375,0.625,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.625,0.640625
2000-02-01,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.609375,0.625,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.625,0.640625,0.75
2000-02-02,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.609375,0.625,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.625,0.640625,0.75,0.78125
2000-02-03,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125,0.609375,0.625,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.625,0.640625,0.75,0.78125,0.765625
