Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,21.0234375,20.640625,25.765625,27.6953125,26.140625,25.5625,25.0625,24.8515625,38.0859375,41.390625,48.0546875,73.171875,63.921875,46.3203125,34.2265625,32.234375,28.6953125,23.90625,20.4609375,18.1484375,16.5546875,15.4140625,16.6953125,17.234375,16.1796875,15.3515625,15.0078125,14.5,13.8125,13.28125
2000-01-02,20.640625,25.765625,27.6953125,26.140625,25.5625,25.0625,24.8515625,38.0859375,41.390625,48.0546875,73.171875,63.921875,46.3203125,34.2265625,32.234375,28.6953125,23.90625,20.4609375,18.1484375,16.5546875,15.4140625,16.6953125,17.234375,16.1796875,15.3515625,15.0078125,14.5,13.8125,13.28125,12.875
2000-01-03,19.9453125,19.203125,20.0078125,41.828125,58.6328125,77.96875,61.6640625,58.5,61.9921875,87.25,97.1796875,81.796875,55.3515625,38.8671875,29.5859375,24.0625,20.5703125,18.2421875,16.625,15.4609375,14.625,14.0,13.5234375,13.1484375,12.875,12.625,12.40625,12.21875,12.0625,11.921875
2000-01-04,19.203125,20.0078125,41.828125,58.6328125,77.96875,61.6640625,58.5,61.9921875,87.25,97.1796875,81.796875,55.3515625,38.8671875,29.5859375,24.0625,20.5703125,18.2421875,16.625,15.4609375,14.625,14.0,13.5234375,13.1484375,12.875,12.625,12.40625,12.21875,12.0625,11.921875,11.796875
2000-01-05,20.0078125,41.828125,58.6328125,77.96875,61.6640625,58.5,61.9921875,87.25,97.1796875,81.796875,55.3515625,38.8671875,29.5859375,24.0625,20.5703125,18.2421875,16.625,15.4609375,14.625,14.0,13.5234375,13.1484375,12.875,12.625,12.40625,12.21875,12.0625,11.921875,11.796875,11.6875
2000-01-06,41.828125,58.6328125,77.96875,61.6640625,58.5,61.9921875,87.25,97.1796875,81.796875,55.3515625,38.8671875,29.5859375,24.0625,20.5703125,18.2421875,16.625,15.4609375,14.625,14.0,13.5234375,13.1484375,12.875,12.625,12.40625,12.21875,12.0625,11.921875,11.796875,11.6875,11.59375
2000-01-07,22.7578125,24.3359375,26.78125,28.2109375,28.3828125,31.1171875,42.4921875,46.1484375,39.390625,75.453125,93.0546875,144.3046875,128.890625,77.7265625,49.8515625,35.9765625,28.7265625,24.90625,21.328125,18.75,16.96875,15.71875,14.78125,14.09375,13.546875,13.125,12.78125,12.5,12.265625,12.0625
2000-01-08,24.3359375,26.78125,28.2109375,28.3828125,31.1171875,42.4921875,46.1484375,39.390625,75.453125,93.0546875,144.3046875,128.890625,77.7265625,49.8515625,35.9765625,28.7265625,24.90625,21.328125,18.75,16.96875,15.71875,14.78125,14.09375,13.546875,13.125,12.78125,12.5,12.265625,12.0625,11.890625
2000-01-09,26.78125,28.2109375,28.3828125,31.1171875,42.4921875,46.1484375,39.390625,75.453125,93.0546875,144.3046875,128.890625,77.7265625,49.8515625,35.9765625,28.7265625,24.90625,21.328125,18.75,16.96875,15.71875,14.78125,14.09375,13.546875,13.125,12.78125,12.5,12.265625,12.0625,11.890625,11.734375
2000-01-10,29.6015625,32.4765625,40.8359375,34.4609375,30.46875,27.125,22.7734375,20.8515625,20.921875,20.71875,18.609375,16.8359375,15.7578125,14.78125,14.03125,13.46875,13.484375,13.1875,12.8125,12.859375,12.734375,12.4375,12.1875,12.140625,11.984375,11.796875,11.65625,11.515625,11.453125,11.359375
