Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,26.484375,42.09375,44.4140625,58.4375,79.84375,127.5703125,146.5078125,115.3203125,85.5546875,75.4140625,62.28125,53.5859375,51.6796875,47.8359375,39.078125,31.9921875,27.328125,24.203125,21.9765625,20.3515625,19.1328125,18.1875,17.4140625,16.828125,16.359375,16.0,15.65625,15.390625,15.1875,15.015625
2000-01-02,42.09375,44.4140625,58.4375,79.84375,127.5703125,146.5078125,115.3203125,85.5546875,75.4140625,62.28125,53.5859375,51.6796875,47.8359375,39.078125,31.9921875,27.328125,24.203125,21.9765625,20.3515625,19.1328125,18.1875,17.4140625,16.828125,16.359375,16.0,15.65625,15.390625,15.1875,15.015625,14.8125
2000-01-03,27.8984375,28.9296875,158.7734375,269.1484375,306.390625,185.21875,131.984375,127.484375,122.5,125.7421875,103.6796875,92.078125,75.78125,61.1328125,136.34375,97.2890625,64.9609375,47.4296875,37.15625,30.7109375,26.5,23.609375,21.5703125,20.0625,19.0,18.15625,17.421875,16.921875,16.484375,16.140625
2000-01-04,28.9296875,158.7734375,269.1484375,306.390625,185.21875,131.984375,127.484375,122.5,125.7421875,103.6796875,92.078125,75.78125,61.1328125,136.34375,97.2890625,64.9609375,47.4296875,37.15625,30.7109375,26.5,23.609375,21.5703125,20.0625,19.0,18.15625,17.421875,16.921875,16.484375,16.140625,15.828125
2000-01-05,158.7734375,269.1484375,306.390625,185.21875,131.984375,127.484375,122.5,125.7421875,103.6796875,92.078125,75.78125,61.1328125,136.34375,97.2890625,64.9609375,47.4296875,37.15625,30.7109375,26.5,23.609375,21.5703125,20.0625,19.0,18.15625,17.421875,16.921875,16.484375,16.140625,15.828125,15.8125
2000-01-06,269.1484375,306.390625,185.21875,131.984375,127.484375,122.5,125.7421875,103.6796875,92.078125,75.78125,61.1328125,136.34375,97.2890625,64.9609375,47.4296875,37.15625,30.7109375,26.5,23.609375,21.5703125,20.0625,19.0,18.15625,17.421875,16.921875,16.484375,16.140625,15.828125,15.8125,65.28125
2000-01-07,37.1640625,33.40625,29.40625,31.1484375,32.890625,35.9375,55.8125,168.359375,236.828125,166.9375,106.3203125,69.671875,49.7265625,38.3359375,31.34375,26.7890625,23.703125,21.546875,19.984375,18.84375,17.984375,17.296875,16.796875,16.3125,16.921875,17.375,21.34375,35.359375,65.421875,63.515625
2000-01-08,33.40625,29.40625,31.1484375,32.890625,35.9375,55.8125,168.359375,236.828125,166.9375,106.3203125,69.671875,49.7265625,38.3359375,31.34375,26.7890625,23.703125,21.546875,19.984375,18.84375,17.984375,17.296875,16.796875,16.3125,16.921875,17.375,21.34375,35.359375,65.421875,63.515625,85.9375
2000-01-09,29.40625,31.1484375,32.890625,35.9375,55.8125,168.359375,236.828125,166.9375,106.3203125,69.671875,49.7265625,38.3359375,31.34375,26.7890625,23.703125,21.546875,19.984375,18.84375,17.984375,17.296875,16.796875,16.3125,16.921875,17.375,21.34375,35.359375,65.421875,63.515625,85.9375,78.390625
2000-01-10,35.578125,33.5234375,151.84375,107.5703125,75.7890625,64.09375,68.4921875,101.203125,191.8046875,122.4140625,76.7578125,53.4921875,40.390625,32.546875,27.578125,24.265625,21.890625,20.234375,18.984375,18.0625,17.59375,17.359375,17.203125,16.859375,28.890625,134.8125,130.6875,132.28125,103.125,70.5625
2000-01-11,33.5234375,151.84375,107.5703125,75.7890625,64.09375,68.4921875,101.203125,191.8046875,122.4140625,76.7578125,53.4921875,40.390625,32.546875,27.578125,24.265625,21.890625,20.234375,18.984375,18.0625,17.59375,17.359375,17.203125,16.859375,28.890625,134.8125,130.6875,132.28125,103.125,70.5625,59.84375
