Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,28.3515625,33.109375,35.7421875,101.5859375,85.984375,116.03125,98.4453125,104.953125,82.8203125,145.0546875,149.0078125,115.703125,115.65625,79.5859375,62.5703125,82.78125,65.7734375,49.0078125,47.1640625,40.6171875,33.7421875,28.765625,25.8828125,24.234375,22.640625,21.5,154.328125,188.390625,137.421875,90.828125
2000-01-02,33.109375,35.7421875,101.5859375,85.984375,116.03125,98.4453125,104.953125,82.8203125,145.0546875,149.0078125,115.703125,115.65625,79.5859375,62.5703125,82.78125,65.7734375,49.0078125,47.1640625,40.6171875,33.7421875,28.765625,25.8828125,24.234375,22.640625,21.5,154.328125,188.390625,137.421875,90.828125,62.71875
2000-01-03,31.390625,30.4453125,28.1328125,32.7734375,71.8203125,67.28125,53.2421875,57.0234375,59.4765625,60.8515625,51.109375,50.9765625,51.84375,41.2265625,32.984375,27.6640625,24.1796875,21.7734375,20.09375,18.875,17.9765625,17.296875,16.78125,16.328125,16.421875,16.203125,15.859375,15.578125,15.3125,15.109375
2000-01-04,30.4453125,28.1328125,32.7734375,71.8203125,67.28125,53.2421875,57.0234375,59.4765625,60.8515625,51.109375,50.9765625,51.84375,41.2265625,32.984375,27.6640625,24.1796875,21.7734375,20.09375,18.875,17.9765625,17.296875,16.78125,16.328125,16.421875,16.203125,15.859375,15.578125,15.3125,15.109375,14.921875
2000-01-05,28.1328125,32.7734375,71.8203125,67.28125,53.2421875,57.0234375,59.4765625,60.8515625,51.109375,50.9765625,51.84375,41.2265625,32.984375,27.6640625,24.1796875,21.7734375,20.09375,18.875,17.9765625,17.296875,16.78125,16.328125,16.421875,16.203125,15.859375,15.578125,15.3125,15.109375,14.921875,14.734375
2000-01-06,32.7734375,71.8203125,67.28125,53.2421875,57.0234375,59.4765625,60.8515625,51.109375,50.9765625,51.84375,41.2265625,32.984375,27.6640625,24.1796875,21.7734375,20.09375,18.875,17.9765625,17.296875,16.78125,16.328125,16.421875,16.203125,15.859375,15.578125,15.3125,15.109375,14.921875,14.734375,14.625
2000-01-07,41.2578125,41.3671875,51.6328125,69.046875,91.3125,230.96875,231.2890625,180.4375,118.515625,81.0,163.6640625,134.65625,136.6796875,100.625,91.7421875,68.3984375,49.703125,38.4453125,31.484375,26.921875,24.171875,29.0625,48.546875,50.640625,140.578125,256.34375,187.46875,131.3125,94.03125,78.96875
2000-01-08,41.3671875,51.6328125,69.046875,91.3125,230.96875,231.2890625,180.4375,118.515625,81.0,163.6640625,134.65625,136.6796875,100.625,91.7421875,68.3984375,49.703125,38.4453125,31.484375,26.921875,24.171875,29.0625,48.546875,50.640625,140.578125,256.34375,187.46875,131.3125,94.03125,78.96875,66.8125
2000-01-09,51.6328125,69.046875,91.3125,230.96875,231.2890625,180.4375,118.515625,81.0,163.6640625,134.65625,136.6796875,100.625,91.7421875,68.3984375,49.703125,38.4453125,31.484375,26.921875,24.171875,29.0625,48.546875,50.640625,140.578125,256.34375,187.46875,131.3125,94.03125,78.96875,66.8125,76.28125
2000-01-10,39.265625,39.7265625,255.5234375,165.90625,122.796875,85.2734375,60.2421875,51.3984375,53.6328125,54.796875,42.875,42.890625,75.1640625,66.890625,81.265625,74.25,94.453125,83.984375,63.234375,46.890625,36.59375,30.140625,25.90625,22.96875,20.9375,19.578125,18.484375,17.609375,16.890625,16.328125
