Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,11.109375,10.9296875,20.4375,35.234375,30.875,25.25,21.640625,24.1953125,36.4140625,42.0546875,47.7734375,59.21875,55.5390625,41.890625,30.1484375,22.984375,18.3359375,16.625,16.0,14.6875,12.703125,11.71875,10.875,9.5859375,8.234375,7.6875,6.59375,6.1015625,5.9140625,5.828125
2000-01-02,10.9296875,20.4375,35.234375,30.875,25.25,21.640625,24.1953125,36.4140625,42.0546875,47.7734375,59.21875,55.5390625,41.890625,30.1484375,22.984375,18.3359375,16.625,16.0,14.6875,12.703125,11.71875,10.875,9.5859375,8.234375,7.6875,6.59375,6.1015625,5.9140625,5.828125,10.203125
2000-01-03,10.2578125,10.0078125,10.4296875,13.3203125,41.78125,77.6484375,67.5390625,47.7890625,34.1875,26.140625,20.71875,17.6640625,18.1015625,21.5859375,26.546875,32.1640625,34.765625,29.1328125,22.203125,18.03125,16.7421875,16.3671875,14.515625,12.34375,12.46875,14.84375,13.28125,10.875,9.421875,8.25
2000-01-04,10.0078125,10.4296875,13.3203125,41.78125,77.6484375,67.5390625,47.7890625,34.1875,26.140625,20.71875,17.6640625,18.1015625,21.5859375,26.546875,32.1640625,34.765625,29.1328125,22.203125,18.03125,16.7421875,16.3671875,14.515625,12.34375,12.46875,14.84375,13.28125,10.875,9.421875,8.25,7.25
2000-01-05,10.4296875,13.3203125,41.78125,77.6484375,67.5390625,47.7890625,34.1875,26.140625,20.71875,17.6640625,18.1015625,21.5859375,26.546875,32.1640625,34.765625,29.1328125,22.203125,18.03125,16.7421875,16.3671875,14.515625,12.34375,12.46875,14.84375,13.28125,10.875,9.421875,8.25,7.25,7.671875
2000-01-06,13.3203125,41.78125,77.6484375,67.5390625,47.7890625,34.1875,26.140625,20.71875,17.6640625,18.1015625,21.5859375,26.546875,32.1640625,34.765625,29.1328125,22.203125,18.03125,16.7421875,16.3671875,14.515625,12.34375,12.46875,14.84375,13.28125,10.875,9.421875,8.25,7.25,7.671875,7.90625
2000-01-07,15.796875,23.1875,31.28125,36.125,39.515625,33.734375,27.5390625,25.015625,23.953125,24.6640625,23.8359375,20.1484375,16.625,13.640625,11.3671875,9.796875,9.0859375,8.0,8.03125,7.4375,7.5,7.59375,7.0,6.28125,5.9375,5.75,5.59375,6.03125,64.515625,120.359375
2000-01-08,23.1875,31.28125,36.125,39.515625,33.734375,27.5390625,25.015625,23.953125,24.6640625,23.8359375,20.1484375,16.625,13.640625,11.3671875,9.796875,9.0859375,8.0,8.03125,7.4375,7.5,7.59375,7.0,6.28125,5.9375,5.75,5.59375,6.03125,64.515625,120.359375,77.796875
2000-01-09,31.28125,36.125,39.515625,33.734375,27.5390625,25.015625,23.953125,24.6640625,23.8359375,20.1484375,16.625,13.640625,11.3671875,9.796875,9.0859375,8.0,8.03125,7.4375,7.5,7.59375,7.0,6.28125,5.9375,5.75,5.59375,6.03125,64.515625,120.359375,77.796875,49.546875
2000-01-10,15.359375,16.7890625,25.328125,30.8671875,34.359375,38.59375,38.421875,33.6796875,42.4765625,49.96875,37.3046875,26.90625,19.734375,15.734375,12.84375,10.5625,9.328125,8.203125,7.921875,7.4375,7.234375,6.234375,6.15625,7.40625,7.171875,6.546875,6.15625,5.625,5.15625,4.90625
2000-01-11,16.7890625,25.328125,30.8671875,34.359375,38.59375,38.421875,33.6796875,42.4765625,49.96875,37.3046875,26.90625,19.734375,15.734375,12.84375,10.5625,9.328125,8.203125,7.921875,7.4375,7.234375,6.234375,6.15625,7.40625,7.171875,6.546875,6.15625,5.625,5.15625,4.90625,5.109375
2000-01-12,25.328125,30.8671875,34.359375,38.59375,38.421875,33.6796875,42.4765625,49.96875,37.3046875,26.90625,19.734375,15.734375,12.84375,10.5625,9.328125,8.203125,7.921875,7.4375,7.234375,6.234375,6.15625,7.40625,7.171875,6.546875,6.15625,5.625,5.15625,4.90625,5.109375,5.171875
2000-01-13,30.8671875,34.359375,38.59375,38.421875,33.6796875,42.4765625,49.96875,37.3046875,26.90625,19.734375,15.734375,12.84375,10.5625,9.328125,8.203125,7.921875,7.4375,7.234375,6.234375,6.15625,7.40625,7.171875,6.546875,6.15625,5.625,5.15625,4.90625,5.109375,5.171875,8.640625
2000-01-14,14.1640625,17.8125,18.0859375,17.71875,18.390625,17.53125,15.1640625,12.8203125,10.6953125,16.453125,28.390625,24.96875,19.8125,15.90625,12.859375,10.25,8.59375,7.625,7.0625,6.671875,6.953125,8.625,9.96875,9.6875,9.46875,10.796875,11.5,10.59375,9.09375,7.953125
2000-01-15,17.8125,18.0859375,17.71875,18.390625,17.53125,15.1640625,12.8203125,10.6953125,16.453125,28.390625,24.96875,19.8125,15.90625,12.859375,10.25,8.59375,7.625,7.0625,6.671875,6.953125,8.625,9.96875,9.6875,9.46875,10.796875,11.5,10.59375,9.09375,7.953125,6.796875
2000-01-16,18.0859375,17.71875,18.390625,17.53125,15.1640625,12.8203125,10.6953125,16.453125,28.390625,24.96875,19.8125,15.90625,12.859375,10.25,8.59375,7.625,7.0625,6.671875,6.953125,8.625,9.96875,9.6875,9.46875,10.796875,11.5,10.59375,9.09375,7.953125,6.796875,6.109375
