Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,15.34375,14.9453125,14.9453125,14.578125,14.4765625,20.2421875,39.3984375,35.703125,27.6484375,22.0390625,18.4453125,17.2421875,19.9140625,58.2734375,46.796875,34.546875,30.9609375,30.6796875,27.53125,23.125,19.265625,16.59375,15.2578125,15.2578125,14.1796875,13.046875,13.296875,12.578125,11.796875,11.203125
2000-01-02,14.9453125,14.9453125,14.578125,14.4765625,20.2421875,39.3984375,35.703125,27.6484375,22.0390625,18.4453125,17.2421875,19.9140625,58.2734375,46.796875,34.546875,30.9609375,30.6796875,27.53125,23.125,19.265625,16.59375,15.2578125,15.2578125,14.1796875,13.046875,13.296875,12.578125,11.796875,11.203125,10.734375
2000-01-03,14.0078125,14.1484375,18.0390625,18.5078125,60.421875,48.8984375,34.484375,25.953125,29.3984375,29.3671875,27.171875,24.234375,19.9375,16.8125,14.71875,13.3125,12.546875,11.953125,11.6171875,11.1328125,10.7890625,10.7734375,10.4921875,10.1875,9.921875,9.71875,9.6875,9.546875,9.390625,9.34375
2000-01-04,14.1484375,18.0390625,18.5078125,60.421875,48.8984375,34.484375,25.953125,29.3984375,29.3671875,27.171875,24.234375,19.9375,16.8125,14.71875,13.3125,12.546875,11.953125,11.6171875,11.1328125,10.7890625,10.7734375,10.4921875,10.1875,9.921875,9.71875,9.6875,9.546875,9.390625,9.34375,9.96875
2000-01-05,18.0390625,18.5078125,60.421875,48.8984375,34.484375,25.953125,29.3984375,29.3671875,27.171875,24.234375,19.9375,16.8125,14.71875,13.3125,12.546875,11.953125,11.6171875,11.1328125,10.7890625,10.7734375,10.4921875,10.1875,9.921875,9.71875,9.6875,9.546875,9.390625,9.34375,9.96875,10.734375
2000-01-06,18.5078125,60.421875,48.8984375,34.484375,25.953125,29.3984375,29.3671875,27.171875,24.234375,19.9375,16.8125,14.71875,13.3125,12.546875,11.953125,11.6171875,11.1328125,10.7890625,10.7734375,10.4921875,10.1875,9.921875,9.71875,9.6875,9.546875,9.390625,9.34375,9.96875,10.734375,11.265625
2000-01-07,20.09375,17.9375,16.015625,14.8125,14.3828125,16.0546875,15.1796875,13.7265625,17.265625,18.015625,17.4140625,16.4609375,15.1328125,69.03125,55.359375,37.046875,26.71875,20.8125,17.21875,14.90625,13.34375,12.234375,11.4375,10.84375,10.890625,10.5,10.5625,10.234375,9.875,9.609375
2000-01-08,17.9375,16.015625,14.8125,14.3828125,16.0546875,15.1796875,13.7265625,17.265625,18.015625,17.4140625,16.4609375,15.1328125,69.03125,55.359375,37.046875,26.71875,20.8125,17.21875,14.90625,13.34375,12.234375,11.4375,10.84375,10.890625,10.5,10.5625,10.234375,9.875,9.609375,9.375
2000-01-09,16.015625,14.8125,14.3828125,16.0546875,15.1796875,13.7265625,17.265625,18.015625,17.4140625,16.4609375,15.1328125,69.03125,55.359375,37.046875,26.71875,20.8125,17.21875,14.90625,13.34375,12.234375,11.4375,10.84375,10.890625,10.5,10.5625,10.234375,9.875,9.609375,9.375,9.1875
2000-01-10,26.625,23.0625,19.453125,16.9296875,18.0078125,23.5546875,21.96875,72.546875,62.640625,50.1640625,68.4765625,51.03125,34.9921875,27.0546875,21.484375,20.078125,19.234375,22.421875,22.109375,18.65625,15.953125,14.125,12.84375,11.90625,11.234375,11.953125,11.5625,10.9375,10.453125,10.0625
