Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,0.9375,0.9296875,0.9140625,0.8984375,0.8828125,0.8671875,0.859375,0.8359375,0.8203125,0.796875,0.7734375,0.75,0.7265625,0.7109375,0.6875,0.671875,0.65625,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625
2000-01-02,0.9296875,0.9140625,0.8984375,0.8828125,0.8671875,0.859375,0.8359375,0.8203125,0.796875,0.7734375,0.75,0.7265625,0.7109375,0.6875,0.671875,0.65625,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625
2000-01-03,0.7890625,0.78125,0.78125,0.7734375,0.765625,0.7578125,0.75,0.734375,0.7265625,0.7109375,0.6953125,0.6875,0.671875,0.65625,0.640625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.640625
2000-01-04,0.78125,0.78125,0.7734375,0.765625,0.7578125,0.75,0.734375,0.7265625,0.7109375,0.6953125,0.6875,0.671875,0.65625,0.640625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625
2000-01-05,0.78125,0.7734375,0.765625,0.7578125,0.75,0.734375,0.7265625,0.7109375,0.6953125,0.6875,0.671875,0.65625,0.640625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625
2000-01-06,0.7734375,0.765625,0.7578125,0.75,0.734375,0.7265625,0.7109375,0.6953125,0.6875,0.671875,0.65625,0.640625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625
2000-01-07,0.671875,0.6640625,0.65625,0.65625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375
2000-01-08,0.6640625,0.65625,0.65625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375
2000-01-09,0.65625,0.65625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375,0.609375,0.609375
2000-01-10,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.6484375,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375
