Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,20.07415956439394,21.124822443181817,22.3284209280303,26.844933712121215,36.83552320075757,46.79196259469697,55.46537642045454,51.85700757575757,47.638375946969695,52.14541903409091,48.99917140151515,52.4556699810606,48.14541903409091,46.74923058712121,38.020004734848484,31.998520359848484,26.45093513257576,24.05983664772727,21.307410037878785,18.9821259469697,17.284327651515152,16.04285037878788,15.566583806818182,14.876538825757576,14.187677556818182,13.973188920454547,20.893051609848484,23.32202888257576,20.494969223484848,18.317708333333332
2000-01-02,21.124822443181817,22.3284209280303,26.844933712121215,36.83552320075757,46.79196259469697,55.46537642045454,51.85700757575757,47.638375946969695,52.14541903409091,48.99917140151515,52.4556699810606,48.14541903409091,46.74923058712121,38.020004734848484,31.998520359848484,26.45093513257576,24.05983664772727,21.307410037878785,18.9821259469697,17.284327651515152,16.04285037878788,15.566583806818182,14.876538825757576,14.187677556818182,13.973188920454547,20.893051609848484,23.32202888257576,20.494969223484848,18.317708333333332,16.907433712121215
2000-01-03,18.886126893939394,18.903882575757574,25.737097537878785,49.21957859848485,83.85866477272727,69.78616240530303,54.77391098484848,47.421875,46.42808948863637,47.24266098484848,46.88423295454546,40.80912642045455,36.65074573863637,31.206498579545453,29.595348011363637,24.939926609848484,21.39968039772727,18.65044981060606,16.818832859848484,15.775686553030303,14.83794981060606,14.28793797348485,13.911635890151516,13.271839488636365,12.866832386363635,13.396780303030303,19.153172348484848,19.549479166666668,23.384351325757574,27.168323863636363
2000-01-04,18.903882575757574,25.737097537878785,49.21957859848485,83.85866477272727,69.78616240530303,54.77391098484848,47.421875,46.42808948863637,47.24266098484848,46.88423295454546,40.80912642045455,36.65074573863637,31.206498579545453,29.595348011363637,24.939926609848484,21.39968039772727,18.65044981060606,16.818832859848484,15.775686553030303,14.83794981060606,14.28793797348485,13.911635890151516,13.271839488636365,12.866832386363635,13.396780303030303,19.153172348484848,19.549479166666668,23.384351325757574,27.168323863636363,30.502722537878785
2000-01-05,25.737097537878785,49.21957859848485,83.85866477272727,69.78616240530303,54.77391098484848,47.421875,46.42808948863637,47.24266098484848,46.88423295454546,40.80912642045455,36.65074573863637,31.206498579545453,29.595348011363637,24.939926609848484,21.39968039772727,18.65044981060606,16.818832859848484,15.775686553030303,14.83794981060606,14.28793797348485,13.911635890151516,13.271839488636365,12.866832386363635,13.396780303030303,19.153172348484848,19.549479166666668,23.384351325757574,27.168323863636363,30.502722537878785,32.673532196969695
2000-01-06,49.21957859848485,83.85866477272727,69.78616240530303,54.77391098484848,47.421875,46.42808948863637,47.24266098484848,46.88423295454546,40.80912642045455,36.65074573863637,31.206498579545453,29.595348011363637,24.939926609848484,21.39968039772727,18.65044981060606,16.818832859848484,15.775686553030303,14.83794981060606,14.28793797348485,13.911635890151516,13.271839488636365,12.866832386363635,13.396780303030303,19.153172348484848,19.549479166666668,23.384351325757574,27.168323863636363,30.502722537878785,32.673532196969695,34.87180397727273
2000-01-07,23.604995265151516,24.27663352272727,24.061375473484848,30.892518939393938,35.43536931818182,60.320963541666664,56.296875,59.802616003787875,62.39547821969697,59.20016571969697,54.60830965909091,53.1431699810606,47.08487215909091,39.60759943181818,35.285629734848484,28.431818181818183,24.323153409090907,21.142400568181817,18.84090909090909,16.771070075757574,15.506510416666666,15.768939393939393,16.446851325757574,17.496330492424242,26.290364583333332,34.26148200757576,31.74621212121212,27.868607954545453,26.106770833333332,25.758641098484848
2000-01-08,24.27663352272727,24.061375473484848,30.892518939393938,35.43536931818182,60.320963541666664,56.296875,59.802616003787875,62.39547821969697,59.20016571969697,54.60830965909091,53.1431699810606,47.08487215909091,39.60759943181818,35.285629734848484,28.431818181818183,24.323153409090907,21.142400568181817,18.84090909090909,16.771070075757574,15.506510416666666,15.768939393939393,16.446851325757574,17.496330492424242,26.290364583333332,34.26148200757576,31.74621212121212,27.868607954545453,26.106770833333332,25.758641098484848,26.80954071969697
2000-01-09,24.061375473484848,30.892518939393938,35.43536931818182,60.320963541666664,56.296875,59.802616003787875,62.39547821969697,59.20016571969697,54.60830965909091,53.1431699810606,47.08487215909091,39.60759943181818,35.285629734848484,28.431818181818183,24.323153409090907,21.142400568181817,18.84090909090909,16.771070075757574,15.506510416666666,15.768939393939393,16.446851325757574,17.496330492424242,26.290364583333332,34.26148200757576,31.74621212121212,27.868607954545453,26.106770833333332,25.758641098484848,26.80954071969697,28.8359375
2000-01-10,25.690873579545453,26.129794034090907,81.16335227272727,72.63222064393939,62.05551609848485,51.53687263257576,46.820608428030305,49.83504971590909,55.42027698863637,54.20501893939394,44.05036695075757,34.63553503787879,32.12718986742424,26.300722064393938,23.316998106060606,20.795691287878785,20.501302083333332,19.20407196969697,24.847301136363637,27.466619318181817,26.559185606060606,22.61422821969697,20.884232954545453,19.363044507575758,17.4469696969697,21.846590909090907,28.472064393939394,31.116003787878785,27.506983901515152,23.972064393939394
