Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,18.0546875,17.046875,28.8359375,28.5,24.921875,24.9921875,28.671875,24.8046875,27.59375,44.5625,46.2890625,72.3359375,61.21875,41.53125,29.8125,26.828125,22.25,19.2109375,16.5390625,14.625,13.2890625,13.2578125,18.3671875,17.03125,15.1484375,14.1015625,13.4765625,12.546875,11.7265625,11.109375
2000-01-02,17.046875,28.8359375,28.5,24.921875,24.9921875,28.671875,24.8046875,27.59375,44.5625,46.2890625,72.3359375,61.21875,41.53125,29.8125,26.828125,22.25,19.2109375,16.5390625,14.625,13.2890625,13.2578125,18.3671875,17.03125,15.1484375,14.1015625,13.4765625,12.546875,11.7265625,11.109375,10.640625
2000-01-03,13.9921875,13.984375,17.4140625,22.7265625,72.5234375,70.7265625,49.71875,45.6953125,38.265625,45.078125,53.96875,43.328125,32.5234375,24.9765625,20.6171875,17.484375,15.3359375,13.84375,12.7578125,11.953125,11.328125,10.8515625,10.4765625,10.1875,10.0625,9.875,9.6875,9.53125,9.390625,9.265625
2000-01-04,13.984375,17.4140625,22.7265625,72.5234375,70.7265625,49.71875,45.6953125,38.265625,45.078125,53.96875,43.328125,32.5234375,24.9765625,20.6171875,17.484375,15.3359375,13.84375,12.7578125,11.953125,11.328125,10.8515625,10.4765625,10.1875,10.0625,9.875,9.6875,9.53125,9.390625,9.265625,9.15625
2000-01-05,17.4140625,22.7265625,72.5234375,70.7265625,49.71875,45.6953125,38.265625,45.078125,53.96875,43.328125,32.5234375,24.9765625,20.6171875,17.484375,15.3359375,13.84375,12.7578125,11.953125,11.328125,10.8515625,10.4765625,10.1875,10.0625,9.875,9.6875,9.53125,9.390625,9.265625,9.15625,9.0625
2000-01-06,22.7265625,72.5234375,70.7265625,49.71875,45.6953125,38.265625,45.078125,53.96875,43.328125,32.5234375,24.9765625,20.6171875,17.484375,15.3359375,13.84375,12.7578125,11.953125,11.328125,10.8515625,10.4765625,10.1875,10.0625,9.875,9.6875,9.53125,9.390625,9.265625,9.15625,9.0625,8.96875
2000-01-07,18.2109375,17.234375,16.125,21.2421875,29.4921875,38.2109375,35.734375,39.2578125,31.0,87.3984375,69.3203125,51.6640625,46.6484375,44.7265625,32.5078125,24.515625,21.6015625,18.84375,16.234375,14.34375,13.03125,12.09375,11.390625,10.859375,10.453125,10.109375,9.84375,9.609375,9.421875,9.265625
2000-01-08,17.234375,16.125,21.2421875,29.4921875,38.2109375,35.734375,39.2578125,31.0,87.3984375,69.3203125,51.6640625,46.6484375,44.7265625,32.5078125,24.515625,21.6015625,18.84375,16.234375,14.34375,13.03125,12.09375,11.390625,10.859375,10.453125,10.109375,9.84375,9.609375,9.421875,9.265625,9.140625
2000-01-09,16.125,21.2421875,29.4921875,38.2109375,35.734375,39.2578125,31.0,87.3984375,69.3203125,51.6640625,46.6484375,44.7265625,32.5078125,24.515625,21.6015625,18.84375,16.234375,14.34375,13.03125,12.09375,11.390625,10.859375,10.453125,10.109375,9.84375,9.609375,9.421875,9.265625,9.140625,9.015625
2000-01-10,23.71875,24.7578125,22.78125,20.4140625,20.625,17.96875,15.828125,14.390625,13.9140625,15.4296875,14.2578125,13.2109375,14.15625,13.21875,12.515625,11.75,11.5625,11.21875,11.703125,11.71875,11.203125,10.671875,10.25,10.0,9.734375,9.5,9.625,9.5,10.09375,9.921875
2000-01-11,24.7578125,22.78125,20.4140625,20.625,17.96875,15.828125,14.390625,13.9140625,15.4296875,14.2578125,13.2109375,14.15625,13.21875,12.515625,11.75,11.5625,11.21875,11.703125,11.71875,11.203125,10.671875,10.25,10.0,9.734375,9.5,9.625,9.5,10.09375,9.921875,9.640625
2000-01-12,22.78125,20.4140625,20.625,17.96875,15.828125,14.390625,13.9140625,15.4296875,14.2578125,13.2109375,14.15625,13.21875,12.515625,11.75,11.5625,11.21875,11.703125,11.71875,11.203125,10.671875,10.25,10.0,9.734375,9.5,9.625,9.5,10.09375,9.921875,9.640625,10.109375
2000-01-13,20.4140625,20.625,17.96875,15.828125,14.390625,13.9140625,15.4296875,14.2578125,13.2109375,14.15625,13.21875,12.515625,11.75,11.5625,11.21875,11.703125,11.71875,11.203125,10.671875,10.25,10.0,9.734375,9.5,9.625,9.5,10.09375,9.921875,9.640625,10.109375,12.921875
