Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,20.8515625,21.0234375,21.71875,34.296875,33.140625,30.1640625,31.828125,33.109375,35.4296875,39.3359375,39.8046875,45.8359375,43.1640625,38.9453125,31.3515625,25.6953125,22.390625,19.84375,17.8984375,16.5,15.4375,14.609375,13.96875,13.4765625,13.0703125,12.734375,12.4453125,12.1875,11.9765625,11.828125
2000-01-02,21.0234375,21.71875,34.296875,33.140625,30.1640625,31.828125,33.109375,35.4296875,39.3359375,39.8046875,45.8359375,43.1640625,38.9453125,31.3515625,25.6953125,22.390625,19.84375,17.8984375,16.5,15.4375,14.609375,13.96875,13.4765625,13.0703125,12.734375,12.4453125,12.1875,11.9765625,11.828125,11.796875
2000-01-03,18.640625,17.9296875,18.734375,25.390625,41.625,39.1640625,42.890625,34.28125,28.0625,25.8671875,40.2265625,33.796875,34.3203125,30.171875,28.4140625,23.4296875,20.203125,17.9140625,16.1953125,18.359375,18.0703125,16.5546875,15.3125,14.40625,13.90625,13.484375,13.03125,12.671875,12.390625,12.15625
2000-01-04,17.9296875,18.734375,25.390625,41.625,39.1640625,42.890625,34.28125,28.0625,25.8671875,40.2265625,33.796875,34.3203125,30.171875,28.4140625,23.4296875,20.203125,17.9140625,16.1953125,18.359375,18.0703125,16.5546875,15.3125,14.40625,13.90625,13.484375,13.03125,12.671875,12.390625,12.15625,11.984375
2000-01-05,18.734375,25.390625,41.625,39.1640625,42.890625,34.28125,28.0625,25.8671875,40.2265625,33.796875,34.3203125,30.171875,28.4140625,23.4296875,20.203125,17.9140625,16.1953125,18.359375,18.0703125,16.5546875,15.3125,14.40625,13.90625,13.484375,13.03125,12.671875,12.390625,12.15625,11.984375,11.8125
2000-01-06,25.390625,41.625,39.1640625,42.890625,34.28125,28.0625,25.8671875,40.2265625,33.796875,34.3203125,30.171875,28.4140625,23.4296875,20.203125,17.9140625,16.1953125,18.359375,18.0703125,16.5546875,15.3125,14.40625,13.90625,13.484375,13.03125,12.671875,12.390625,12.15625,11.984375,11.8125,12.96875
2000-01-07,22.953125,22.8984375,22.7578125,31.5,45.5859375,54.1796875,45.9296875,61.6015625,73.4609375,72.4609375,48.0546875,34.234375,26.640625,21.9140625,18.921875,16.9609375,15.6171875,15.359375,14.71875,14.0,13.453125,13.015625,12.671875,12.390625,12.171875,11.984375,11.8125,11.90625,24.484375,34.21875
2000-01-08,22.8984375,22.7578125,31.5,45.5859375,54.1796875,45.9296875,61.6015625,73.4609375,72.4609375,48.0546875,34.234375,26.640625,21.9140625,18.921875,16.9609375,15.6171875,15.359375,14.71875,14.0,13.453125,13.015625,12.671875,12.390625,12.171875,11.984375,11.8125,11.90625,24.484375,34.21875,29.1875
2000-01-09,22.7578125,31.5,45.5859375,54.1796875,45.9296875,61.6015625,73.4609375,72.4609375,48.0546875,34.234375,26.640625,21.9140625,18.921875,16.9609375,15.6171875,15.359375,14.71875,14.0,13.453125,13.015625,12.671875,12.390625,12.171875,11.984375,11.8125,11.90625,24.484375,34.21875,29.1875,26.359375
2000-01-10,24.3515625,25.453125,62.6484375,123.0078125,101.671875,81.375,60.03125,46.0546875,35.0,27.65625,23.0390625,20.0390625,18.0,17.0625,16.5,15.71875,14.859375,14.1875,14.625,14.296875,13.71875,14.71875,14.5625,13.921875,13.375,12.953125,12.59375,12.3125,12.078125,11.875
