Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,11.5546875,12.2421875,12.6875,13.0,16.78125,27.796875,38.75,43.5,37.390625,41.1875,49.09375,43.0703125,39.2109375,33.953125,26.8125,21.421875,17.0390625,15.1015625,16.1171875,16.28125,15.1328125,13.640625,12.171875,10.921875,9.5390625,7.84375,7.671875,7.46875,6.6875,6.296875
2000-01-02,12.2421875,12.6875,13.0,16.78125,27.796875,38.75,43.5,37.390625,41.1875,49.09375,43.0703125,39.2109375,33.953125,26.8125,21.421875,17.0390625,15.1015625,16.1171875,16.28125,15.1328125,13.640625,12.171875,10.921875,9.5390625,7.84375,7.671875,7.46875,6.6875,6.296875,6.453125
2000-01-03,10.1875,9.8046875,24.09375,52.1796875,49.6328125,39.40625,28.4375,22.59375,23.6640625,28.4609375,28.1953125,22.765625,17.7734375,14.5078125,13.296875,16.8203125,21.203125,19.0078125,14.96875,11.671875,9.5234375,8.6796875,7.7421875,6.9375,6.5390625,7.328125,12.71875,22.3125,25.6875,26.34375
2000-01-04,9.8046875,24.09375,52.1796875,49.6328125,39.40625,28.4375,22.59375,23.6640625,28.4609375,28.1953125,22.765625,17.7734375,14.5078125,13.296875,16.8203125,21.203125,19.0078125,14.96875,11.671875,9.5234375,8.6796875,7.7421875,6.9375,6.5390625,7.328125,12.71875,22.3125,25.6875,26.34375,27.5625
2000-01-05,24.09375,52.1796875,49.6328125,39.40625,28.4375,22.59375,23.6640625,28.4609375,28.1953125,22.765625,17.7734375,14.5078125,13.296875,16.8203125,21.203125,19.0078125,14.96875,11.671875,9.5234375,8.6796875,7.7421875,6.9375,6.5390625,7.328125,12.71875,22.3125,25.6875,26.34375,27.5625,27.796875
2000-01-06,52.1796875,49.6328125,39.40625,28.4375,22.59375,23.6640625,28.4609375,28.1953125,22.765625,17.7734375,14.5078125,13.296875,16.8203125,21.203125,19.0078125,14.96875,11.671875,9.5234375,8.6796875,7.7421875,6.9375,6.5390625,7.328125,12.71875,22.3125,25.6875,26.34375,27.5625,27.796875,27.03125
2000-01-07,15.25,16.7734375,15.09375,13.171875,12.2421875,11.5390625,12.7734375,16.0078125,17.3671875,16.6640625,17.09375,19.9609375,20.375,17.34375,14.3203125,12.0859375,11.40625,11.1171875,12.578125,15.640625,15.265625,12.625,10.5625,9.234375,8.171875,7.328125,8.328125,12.03125,13.65625,12.609375
2000-01-08,16.7734375,15.09375,13.171875,12.2421875,11.5390625,12.7734375,16.0078125,17.3671875,16.6640625,17.09375,19.9609375,20.375,17.34375,14.3203125,12.0859375,11.40625,11.1171875,12.578125,15.640625,15.265625,12.625,10.5625,9.234375,8.171875,7.328125,8.328125,12.03125,13.65625,12.609375,11.15625
2000-01-09,15.09375,13.171875,12.2421875,11.5390625,12.7734375,16.0078125,17.3671875,16.6640625,17.09375,19.9609375,20.375,17.34375,14.3203125,12.0859375,11.40625,11.1171875,12.578125,15.640625,15.265625,12.625,10.5625,9.234375,8.171875,7.328125,8.328125,12.03125,13.65625,12.609375,11.15625,9.28125
2000-01-10,15.234375,13.75,15.75,18.0625,18.3359375,18.65625,19.3984375,21.1484375,22.359375,31.078125,44.0546875,44.6171875,64.828125,73.609375,50.609375,34.109375,23.875,17.625,13.859375,11.296875,9.640625,9.875,13.90625,19.515625,24.171875,27.5,26.015625,26.921875,28.59375,24.578125
